Treatment,Plot Number,Quadrat Number,Fenced,Gap,Life Form,Year,0
Control,4,1,False,True,Large Forb/Herb,0,0.2126984126984127
Control,4,1,False,True,Large Forb/Herb,3,0.29523809523809524
Control,4,1,False,True,Large Forb/Herb,6,0.20793650793650795
Control,4,1,False,True,Medium Forb/Herb,0,0.011111111111111112
Control,4,1,False,True,Medium Forb/Herb,3,0.05714285714285714
Control,4,1,False,True,Medium Forb/Herb,6,0.04285714285714286
Control,4,1,False,True,Medium Non-tufted grass/sedge,0,0.023809523809523808
Control,4,1,False,True,Medium Non-tufted grass/sedge,3,0.0015873015873015873
Control,4,1,False,True,Medium Non-tufted grass/sedge,6,0.011111111111111112
Control,4,1,False,True,Medium Tufted grass/sedge,0,0.025396825396825397
Control,4,1,False,True,Medium Tufted grass/sedge,3,0.011111111111111112
Control,4,1,False,True,Medium Tufted grass/sedge,6,0.0
Control,4,1,False,True,Prostrate or Mat-forming Forb/Herb,0,0.011111111111111112
Control,4,1,False,True,Prostrate or Mat-forming Forb/Herb,3,0.044444444444444446
Control,4,1,False,True,Prostrate or Mat-forming Forb/Herb,6,0.009523809523809525
Control,4,1,False,True,Small Non-tufted grass/sedge,0,0.0015873015873015873
Control,4,1,False,True,Small Non-tufted grass/sedge,3,0.0031746031746031746
Control,4,1,False,True,Small Non-tufted grass/sedge,6,0.009523809523809525
Control,4,1,False,True,Small Tufted grass/sedge,0,0.0
Control,4,1,False,True,Small Tufted grass/sedge,3,0.009523809523809525
Control,4,1,False,True,Small Tufted grass/sedge,6,0.0
Control,4,2,False,False,Climber,0,0.0
Control,4,2,False,False,Climber,3,0.0
Control,4,2,False,False,Climber,6,0.003436426116838488
Control,4,2,False,False,Large Forb/Herb,0,0.1134020618556701
Control,4,2,False,False,Large Forb/Herb,3,0.30584192439862545
Control,4,2,False,False,Large Forb/Herb,6,0.24054982817869416
Control,4,2,False,False,Medium Forb/Herb,0,0.044673539518900345
Control,4,2,False,False,Medium Forb/Herb,3,0.10309278350515463
Control,4,2,False,False,Medium Forb/Herb,6,0.010309278350515464
Control,4,2,False,False,Medium Non-tufted grass/sedge,0,0.003436426116838488
Control,4,2,False,False,Medium Non-tufted grass/sedge,3,0.006872852233676976
Control,4,2,False,False,Medium Non-tufted grass/sedge,6,0.010309278350515464
Control,4,2,False,False,Medium Tufted grass/sedge,0,0.003436426116838488
Control,4,2,False,False,Medium Tufted grass/sedge,3,0.020618556701030927
Control,4,2,False,False,Medium Tufted grass/sedge,6,0.003436426116838488
Control,4,2,False,False,Prostrate or Mat-forming Forb/Herb,0,0.006872852233676976
Control,4,2,False,False,Prostrate or Mat-forming Forb/Herb,3,0.013745704467353952
Control,4,2,False,False,Prostrate or Mat-forming Forb/Herb,6,0.006872852233676976
Control,4,2,False,False,Small Non-tufted grass/sedge,0,0.003436426116838488
Control,4,2,False,False,Small Non-tufted grass/sedge,3,0.003436426116838488
Control,4,2,False,False,Small Non-tufted grass/sedge,6,0.003436426116838488
Control,4,2,False,False,Small Tufted grass/sedge,0,0.05154639175257732
Control,4,2,False,False,Small Tufted grass/sedge,3,0.041237113402061855
Control,4,2,False,False,Small Tufted grass/sedge,6,0.0
Control,4,3,False,True,Climber,0,0.0
Control,4,3,False,True,Climber,3,0.0016863406408094434
Control,4,3,False,True,Climber,6,0.0
Control,4,3,False,True,Large Forb/Herb,0,0.224283305227656
Control,4,3,False,True,Large Forb/Herb,3,0.3440134907251265
Control,4,3,False,True,Large Forb/Herb,6,0.21922428330522767
Control,4,3,False,True,Medium Forb/Herb,0,0.013490725126475547
Control,4,3,False,True,Medium Forb/Herb,3,0.02866779089376054
Control,4,3,False,True,Medium Forb/Herb,6,0.01517706576728499
Control,4,3,False,True,Medium Non-tufted grass/sedge,0,0.025295109612141653
Control,4,3,False,True,Medium Non-tufted grass/sedge,3,0.0016863406408094434
Control,4,3,False,True,Medium Non-tufted grass/sedge,6,0.0016863406408094434
Control,4,3,False,True,Medium Tufted grass/sedge,0,0.01011804384485666
Control,4,3,False,True,Medium Tufted grass/sedge,3,0.01011804384485666
Control,4,3,False,True,Medium Tufted grass/sedge,6,0.0
Control,4,3,False,True,Prostrate or Mat-forming Forb/Herb,0,0.01011804384485666
Control,4,3,False,True,Prostrate or Mat-forming Forb/Herb,3,0.05564924114671164
Control,4,3,False,True,Prostrate or Mat-forming Forb/Herb,6,0.003372681281618887
Control,4,3,False,True,Small Non-tufted grass/sedge,0,0.0016863406408094434
Control,4,3,False,True,Small Non-tufted grass/sedge,3,0.01011804384485666
Control,4,3,False,True,Small Non-tufted grass/sedge,6,0.0
Control,4,3,False,True,Small Tufted grass/sedge,0,0.0016863406408094434
Control,4,3,False,True,Small Tufted grass/sedge,3,0.011804384485666104
Control,4,3,False,True,Small Tufted grass/sedge,6,0.01011804384485666
Control,4,4,False,True,Climber,0,0.0
Control,4,4,False,True,Climber,3,0.0024096385542168677
Control,4,4,False,True,Climber,6,0.0
Control,4,4,False,True,Large Forb/Herb,0,0.12771084337349398
Control,4,4,False,True,Large Forb/Herb,3,0.3060240963855422
Control,4,4,False,True,Large Forb/Herb,6,0.21927710843373494
Control,4,4,False,True,Medium Forb/Herb,0,0.014457831325301205
Control,4,4,False,True,Medium Forb/Herb,3,0.03855421686746988
Control,4,4,False,True,Medium Forb/Herb,6,0.13253012048192772
Control,4,4,False,True,Medium Non-tufted grass/sedge,0,0.0
Control,4,4,False,True,Medium Non-tufted grass/sedge,3,0.016867469879518072
Control,4,4,False,True,Medium Non-tufted grass/sedge,6,0.0024096385542168677
Control,4,4,False,True,Prostrate Shrub,0,0.0
Control,4,4,False,True,Prostrate Shrub,3,0.0024096385542168677
Control,4,4,False,True,Prostrate Shrub,6,0.0
Control,4,4,False,True,Prostrate or Mat-forming Forb/Herb,0,0.03855421686746988
Control,4,4,False,True,Prostrate or Mat-forming Forb/Herb,3,0.043373493975903614
Control,4,4,False,True,Prostrate or Mat-forming Forb/Herb,6,0.007228915662650603
Control,4,4,False,True,Small Non-tufted grass/sedge,0,0.0024096385542168677
Control,4,4,False,True,Small Non-tufted grass/sedge,3,0.0024096385542168677
Control,4,4,False,True,Small Non-tufted grass/sedge,6,0.0024096385542168677
Control,4,4,False,True,Small Shrub,0,0.0
Control,4,4,False,True,Small Shrub,3,0.0024096385542168677
Control,4,4,False,True,Small Shrub,6,0.0
Control,4,4,False,True,Small Tufted grass/sedge,0,0.014457831325301205
Control,4,4,False,True,Small Tufted grass/sedge,3,0.021686746987951807
Control,4,4,False,True,Small Tufted grass/sedge,6,0.0024096385542168677
Control,4,5,False,True,Climber,0,0.00205761316872428
Control,4,5,False,True,Climber,3,0.01440329218106996
Control,4,5,False,True,Climber,6,0.00205761316872428
Control,4,5,False,True,Large Forb/Herb,0,0.19547325102880658
Control,4,5,False,True,Large Forb/Herb,3,0.3374485596707819
Control,4,5,False,True,Large Forb/Herb,6,0.22839506172839505
Control,4,5,False,True,Medium Forb/Herb,0,0.03497942386831276
Control,4,5,False,True,Medium Forb/Herb,3,0.06584362139917696
Control,4,5,False,True,Medium Forb/Herb,6,0.01646090534979424
Control,4,5,False,True,Medium Non-tufted grass/sedge,0,0.00205761316872428
Control,4,5,False,True,Medium Non-tufted grass/sedge,3,0.0
Control,4,5,False,True,Medium Non-tufted grass/sedge,6,0.00205761316872428
Control,4,5,False,True,Medium Tufted grass/sedge,0,0.03292181069958848
Control,4,5,False,True,Medium Tufted grass/sedge,3,0.012345679012345678
Control,4,5,False,True,Medium Tufted grass/sedge,6,0.0
Control,4,5,False,True,Non-tufted Ground Fern,0,0.00205761316872428
Control,4,5,False,True,Non-tufted Ground Fern,3,0.00205761316872428
Control,4,5,False,True,Non-tufted Ground Fern,6,0.0
Control,4,5,False,True,Prostrate Shrub,0,0.0
Control,4,5,False,True,Prostrate Shrub,3,0.00205761316872428
Control,4,5,False,True,Prostrate Shrub,6,0.0
Control,4,5,False,True,Prostrate or Mat-forming Forb/Herb,0,0.00411522633744856
Control,4,5,False,True,Prostrate or Mat-forming Forb/Herb,3,0.01440329218106996
Control,4,5,False,True,Prostrate or Mat-forming Forb/Herb,6,0.00411522633744856
Control,4,5,False,True,Small Non-tufted grass/sedge,0,0.00205761316872428
Control,4,5,False,True,Small Non-tufted grass/sedge,3,0.00205761316872428
Control,4,5,False,True,Small Non-tufted grass/sedge,6,0.0
Control,4,5,False,True,Small Tufted grass/sedge,0,0.00411522633744856
Control,4,5,False,True,Small Tufted grass/sedge,3,0.01440329218106996
Control,4,5,False,True,Small Tufted grass/sedge,6,0.00205761316872428
Control,4,6,False,True,Climber,0,0.0
Control,4,6,False,True,Climber,3,0.0022123893805309734
Control,4,6,False,True,Climber,6,0.0
Control,4,6,False,True,Large Forb/Herb,0,0.20575221238938052
Control,4,6,False,True,Large Forb/Herb,3,0.2345132743362832
Control,4,6,False,True,Large Forb/Herb,6,0.33849557522123896
Control,4,6,False,True,Medium Forb/Herb,0,0.011061946902654867
Control,4,6,False,True,Medium Forb/Herb,3,0.05752212389380531
Control,4,6,False,True,Medium Forb/Herb,6,0.008849557522123894
Control,4,6,False,True,Medium Non-tufted grass/sedge,0,0.0022123893805309734
Control,4,6,False,True,Medium Non-tufted grass/sedge,3,0.01327433628318584
Control,4,6,False,True,Medium Non-tufted grass/sedge,6,0.0
Control,4,6,False,True,Medium Tufted grass/sedge,0,0.01327433628318584
Control,4,6,False,True,Medium Tufted grass/sedge,3,0.01327433628318584
Control,4,6,False,True,Medium Tufted grass/sedge,6,0.0
Control,4,6,False,True,Non-tufted Ground Fern,0,0.0022123893805309734
Control,4,6,False,True,Non-tufted Ground Fern,3,0.004424778761061947
Control,4,6,False,True,Non-tufted Ground Fern,6,0.0
Control,4,6,False,True,Prostrate or Mat-forming Forb/Herb,0,0.004424778761061947
Control,4,6,False,True,Prostrate or Mat-forming Forb/Herb,3,0.028761061946902654
Control,4,6,False,True,Prostrate or Mat-forming Forb/Herb,6,0.015486725663716814
Control,4,6,False,True,Small Non-tufted grass/sedge,0,0.0022123893805309734
Control,4,6,False,True,Small Non-tufted grass/sedge,3,0.015486725663716814
Control,4,6,False,True,Small Non-tufted grass/sedge,6,0.0022123893805309734
Control,4,6,False,True,Small Tufted grass/sedge,0,0.0022123893805309734
Control,4,6,False,True,Small Tufted grass/sedge,3,0.008849557522123894
Control,4,6,False,True,Small Tufted grass/sedge,6,0.01327433628318584
Control,4,7,False,False,Climber,0,0.0
Control,4,7,False,False,Climber,3,0.0019230769230769232
Control,4,7,False,False,Climber,6,0.0
Control,4,7,False,False,Large Forb/Herb,0,0.18076923076923077
Control,4,7,False,False,Large Forb/Herb,3,0.3384615384615385
Control,4,7,False,False,Large Forb/Herb,6,0.2173076923076923
Control,4,7,False,False,Large Tufted grass/sedge,0,0.0019230769230769232
Control,4,7,False,False,Large Tufted grass/sedge,3,0.0019230769230769232
Control,4,7,False,False,Large Tufted grass/sedge,6,0.0
Control,4,7,False,False,Medium Forb/Herb,0,0.0038461538461538464
Control,4,7,False,False,Medium Forb/Herb,3,0.03653846153846154
Control,4,7,False,False,Medium Forb/Herb,6,0.007692307692307693
Control,4,7,False,False,Medium Non-tufted grass/sedge,0,0.0019230769230769232
Control,4,7,False,False,Medium Non-tufted grass/sedge,3,0.1076923076923077
Control,4,7,False,False,Medium Non-tufted grass/sedge,6,0.0019230769230769232
Control,4,7,False,False,Medium Tufted grass/sedge,0,0.0019230769230769232
Control,4,7,False,False,Medium Tufted grass/sedge,3,0.013461538461538462
Control,4,7,False,False,Medium Tufted grass/sedge,6,0.0
Control,4,7,False,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Control,4,7,False,False,Prostrate or Mat-forming Forb/Herb,3,0.03653846153846154
Control,4,7,False,False,Prostrate or Mat-forming Forb/Herb,6,0.0038461538461538464
Control,4,7,False,False,Small Non-tufted grass/sedge,0,0.0
Control,4,7,False,False,Small Non-tufted grass/sedge,3,0.023076923076923078
Control,4,7,False,False,Small Non-tufted grass/sedge,6,0.011538461538461539
Control,4,7,False,False,Small Tufted grass/sedge,0,0.0019230769230769232
Control,4,7,False,False,Small Tufted grass/sedge,3,0.0038461538461538464
Control,4,7,False,False,Small Tufted grass/sedge,6,0.0019230769230769232
Control,4,8,False,False,Climber,0,0.0027548209366391185
Control,4,8,False,False,Climber,3,0.0
Control,4,8,False,False,Climber,6,0.0
Control,4,8,False,False,Large Forb/Herb,0,0.256198347107438
Control,4,8,False,False,Large Forb/Herb,3,0.2699724517906336
Control,4,8,False,False,Large Forb/Herb,6,0.3085399449035813
Control,4,8,False,False,Medium Forb/Herb,0,0.011019283746556474
Control,4,8,False,False,Medium Forb/Herb,3,0.02203856749311295
Control,4,8,False,False,Medium Forb/Herb,6,0.005509641873278237
Control,4,8,False,False,Medium Non-tufted grass/sedge,0,0.0027548209366391185
Control,4,8,False,False,Medium Non-tufted grass/sedge,3,0.0027548209366391185
Control,4,8,False,False,Medium Non-tufted grass/sedge,6,0.005509641873278237
Control,4,8,False,False,Medium Tufted grass/sedge,0,0.01652892561983471
Control,4,8,False,False,Medium Tufted grass/sedge,3,0.01652892561983471
Control,4,8,False,False,Medium Tufted grass/sedge,6,0.0
Control,4,8,False,False,Non-tufted Ground Fern,0,0.0
Control,4,8,False,False,Non-tufted Ground Fern,3,0.0027548209366391185
Control,4,8,False,False,Non-tufted Ground Fern,6,0.0
Control,4,8,False,False,Prostrate or Mat-forming Forb/Herb,0,0.005509641873278237
Control,4,8,False,False,Prostrate or Mat-forming Forb/Herb,3,0.01928374655647383
Control,4,8,False,False,Prostrate or Mat-forming Forb/Herb,6,0.008264462809917356
Control,4,8,False,False,Small Non-tufted grass/sedge,0,0.0027548209366391185
Control,4,8,False,False,Small Non-tufted grass/sedge,3,0.01652892561983471
Control,4,8,False,False,Small Non-tufted grass/sedge,6,0.0
Control,4,8,False,False,Small Tufted grass/sedge,0,0.01652892561983471
Control,4,8,False,False,Small Tufted grass/sedge,3,0.005509641873278237
Control,4,8,False,False,Small Tufted grass/sedge,6,0.0027548209366391185
Control,4,9,False,True,Climber,0,0.0
Control,4,9,False,True,Climber,3,0.004347826086956522
Control,4,9,False,True,Climber,6,0.0
Control,4,9,False,True,Large Forb/Herb,0,0.23043478260869565
Control,4,9,False,True,Large Forb/Herb,3,0.44782608695652176
Control,4,9,False,True,Large Forb/Herb,6,0.004347826086956522
Control,4,9,False,True,Medium Forb/Herb,0,0.004347826086956522
Control,4,9,False,True,Medium Forb/Herb,3,0.09130434782608696
Control,4,9,False,True,Medium Forb/Herb,6,0.02608695652173913
Control,4,9,False,True,Medium Non-tufted grass/sedge,0,0.0
Control,4,9,False,True,Medium Non-tufted grass/sedge,3,0.030434782608695653
Control,4,9,False,True,Medium Non-tufted grass/sedge,6,0.004347826086956522
Control,4,9,False,True,Medium Tufted grass/sedge,0,0.02608695652173913
Control,4,9,False,True,Medium Tufted grass/sedge,3,0.02608695652173913
Control,4,9,False,True,Medium Tufted grass/sedge,6,0.0
Control,4,9,False,True,Prostrate or Mat-forming Forb/Herb,0,0.0
Control,4,9,False,True,Prostrate or Mat-forming Forb/Herb,3,0.034782608695652174
Control,4,9,False,True,Prostrate or Mat-forming Forb/Herb,6,0.004347826086956522
Control,4,9,False,True,Small Non-tufted grass/sedge,0,0.0
Control,4,9,False,True,Small Non-tufted grass/sedge,3,0.004347826086956522
Control,4,9,False,True,Small Non-tufted grass/sedge,6,0.0
Control,4,9,False,True,Small Tufted grass/sedge,0,0.004347826086956522
Control,4,9,False,True,Small Tufted grass/sedge,3,0.02608695652173913
Control,4,9,False,True,Small Tufted grass/sedge,6,0.030434782608695653
Control,4,10,False,True,Climber,0,0.0
Control,4,10,False,True,Climber,3,0.0
Control,4,10,False,True,Climber,6,0.0026595744680851063
Control,4,10,False,True,Large Forb/Herb,0,0.14361702127659576
Control,4,10,False,True,Large Forb/Herb,3,0.2553191489361702
Control,4,10,False,True,Large Forb/Herb,6,0.2393617021276596
Control,4,10,False,True,Medium Forb/Herb,0,0.013297872340425532
Control,4,10,False,True,Medium Forb/Herb,3,0.0398936170212766
Control,4,10,False,True,Medium Forb/Herb,6,0.007978723404255319
Control,4,10,False,True,Medium Non-tufted grass/sedge,0,0.0026595744680851063
Control,4,10,False,True,Medium Non-tufted grass/sedge,3,0.1356382978723404
Control,4,10,False,True,Medium Non-tufted grass/sedge,6,0.0026595744680851063
Control,4,10,False,True,Medium Tufted grass/sedge,0,0.005319148936170213
Control,4,10,False,True,Medium Tufted grass/sedge,3,0.005319148936170213
Control,4,10,False,True,Medium Tufted grass/sedge,6,0.0
Control,4,10,False,True,Prostrate or Mat-forming Forb/Herb,0,0.0026595744680851063
Control,4,10,False,True,Prostrate or Mat-forming Forb/Herb,3,0.05851063829787234
Control,4,10,False,True,Prostrate or Mat-forming Forb/Herb,6,0.018617021276595744
Control,4,10,False,True,Small Non-tufted grass/sedge,0,0.0026595744680851063
Control,4,10,False,True,Small Non-tufted grass/sedge,3,0.031914893617021274
Control,4,10,False,True,Small Non-tufted grass/sedge,6,0.0
Control,4,10,False,True,Small Tufted grass/sedge,0,0.0026595744680851063
Control,4,10,False,True,Small Tufted grass/sedge,3,0.023936170212765957
Control,4,10,False,True,Small Tufted grass/sedge,6,0.005319148936170213
Control,4,11,False,True,Climber,0,0.005649717514124294
Control,4,11,False,True,Climber,3,0.0
Control,4,11,False,True,Climber,6,0.0
Control,4,11,False,True,Large Forb/Herb,0,0.2062146892655367
Control,4,11,False,True,Large Forb/Herb,3,0.3644067796610169
Control,4,11,False,True,Large Forb/Herb,6,0.1497175141242938
Control,4,11,False,True,Medium Forb/Herb,0,0.01694915254237288
Control,4,11,False,True,Medium Forb/Herb,3,0.05367231638418079
Control,4,11,False,True,Medium Forb/Herb,6,0.00847457627118644
Control,4,11,False,True,Medium Non-tufted grass/sedge,0,0.002824858757062147
Control,4,11,False,True,Medium Non-tufted grass/sedge,3,0.01977401129943503
Control,4,11,False,True,Medium Non-tufted grass/sedge,6,0.002824858757062147
