,Year_monitoring,Plot_number,Plot_treatment,Quadrat_number,Quadrat_fenced,Quadrat_gap,Record_ID,T002_Flora_Species_name,Score,Origin,Scientific Name,Common Name,Family Name,Life Form
192,6,11,Control,19,False,False,15137,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
193,6,11,Control,20,False,False,15153,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
194,3,11,Control,20,False,False,4846,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
195,0,11,Control,21,False,False,9981,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
196,3,11,Control,21,False,False,4863,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
197,0,11,Control,22,False,False,9999,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
198,6,11,Control,22,False,False,15190,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
199,6,11,Control,23,False,False,15206,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
200,6,11,Control,23,False,False,15203,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
201,6,11,Control,23,False,False,15205,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
202,3,11,Control,23,False,False,4905,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
203,0,11,Control,25,False,False,10064,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
204,6,11,Control,25,False,False,15247,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
205,6,11,Control,26,False,False,15265,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
206,3,11,Control,26,False,False,4976,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
207,6,11,Control,28,False,False,15302,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
208,3,11,Control,28,False,False,5021,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
209,0,11,Control,29,False,False,10153,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
210,6,11,Control,30,False,False,15346,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
211,6,11,Control,32,False,False,15386,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
212,3,11,Control,32,False,False,5108,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
213,3,12,Gap,3,False,True,5171,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
214,3,12,Gap,6,True,True,5242,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
215,3,12,Gap,9,False,True,5311,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
216,3,12,Gap,10,True,True,5329,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
217,3,12,Gap,11,False,True,5346,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
218,6,12,Gap,13,False,False,15585,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
219,3,12,Gap,14,True,True,5402,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
220,3,12,Gap,15,False,False,5422,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
221,3,12,Gap,17,False,True,5461,Stellaria spp.,1.0,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
222,6,12,Gap,17,False,True,15641,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
223,3,12,Gap,19,False,True,5505,Stellaria spp.,1.0,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
224,3,12,Gap,21,False,False,5556,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
225,0,12,Gap,22,True,False,10560,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
226,3,12,Gap,22,True,False,5580,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
227,6,12,Gap,22,True,False,15721,Stellaria spp.,1.0,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
228,3,12,Gap,23,False,True,5599,Stellaria spp.,1.0,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
229,6,12,Gap,24,True,False,15752,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
230,6,12,Gap,27,False,False,15785,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
231,6,12,Gap,28,True,False,15799,Stellaria spp.,1.0,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
232,6,12,Gap,29,False,False,15816,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
233,3,12,Gap,29,False,False,5721,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
234,6,12,Gap,30,True,False,15832,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
235,6,12,Gap,31,False,False,15845,Stellaria spp.,0.5,,Stellaria flaccida,Forest Starwort,Caryophyllaceae,Medium Forb/Herb
236,6,1,Gap,1,False,False,10730,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
237,6,1,Gap,1,False,False,10731,Rytidosperma spp.,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
238,0,1,Gap,1,False,False,5780,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
239,3,1,Gap,1,False,False,71,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
240,6,1,Gap,2,False,True,10984,Rytidosperma caespitosum,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
241,6,1,Gap,2,False,True,10985,Rytidosperma geniculata,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
242,0,1,Gap,2,False,True,5795,Rytidosperma spp.,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
243,3,1,Gap,2,False,True,55,Rytidosperma spp.,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
244,6,1,Gap,3,False,True,11010,Rytidosperma caespitosum,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
245,6,1,Gap,3,False,True,11011,Rytidosperma geniculata,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
246,0,1,Gap,3,False,True,5816,Rytidosperma spp.,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
247,3,1,Gap,3,False,True,95,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
248,6,1,Gap,4,False,True,11032,Rytidosperma geniculata,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
249,0,1,Gap,4,False,True,5838,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
250,3,1,Gap,4,False,True,123,Rytidosperma spp.,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
251,6,1,Gap,5,False,True,11052,Rytidosperma geniculata,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
252,0,1,Gap,5,False,True,5853,Rytidosperma spp.,4.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
253,3,1,Gap,5,False,True,130,Rytidosperma spp.,2.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
254,0,1,Gap,6,False,False,5873,Rytidosperma spp.,3.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
255,3,1,Gap,6,False,False,159,Rytidosperma spp.,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
256,6,1,Gap,7,False,False,11091,Rytidosperma geniculata,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
257,6,1,Gap,7,False,False,11090,Rytidosperma caespitosum,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
258,0,1,Gap,7,False,False,5893,Rytidosperma spp.,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
259,3,1,Gap,7,False,False,165,Rytidosperma spp.,2.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
260,0,1,Gap,8,False,False,5908,Rytidosperma spp.,3.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
261,3,1,Gap,8,False,False,182,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
262,6,1,Gap,9,False,True,11153,Rytidosperma caespitosum,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
263,6,1,Gap,9,False,True,11154,Rytidosperma geniculata,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
264,0,1,Gap,9,False,True,5924,Rytidosperma spp.,3.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
265,3,1,Gap,9,False,True,213,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
266,6,1,Gap,10,False,False,11178,Rytidosperma caespitosum,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
267,6,1,Gap,10,False,False,11179,Rytidosperma geniculata,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
268,0,1,Gap,10,False,False,5941,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
269,6,1,Gap,11,False,False,11216,Rytidosperma geniculata,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
270,3,1,Gap,11,False,False,262,Rytidosperma spp.,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
271,6,1,Gap,12,False,False,11242,Rytidosperma geniculata,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
272,6,1,Gap,12,False,False,11241,Rytidosperma caespitosum,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
273,6,1,Gap,13,False,True,11262,Rytidosperma caespitosum,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
274,0,1,Gap,13,False,True,5986,Rytidosperma spp.,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
275,3,1,Gap,13,False,True,297,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
276,6,1,Gap,14,False,False,11279,Rytidosperma geniculata,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
277,6,1,Gap,14,False,False,11278,Rytidosperma caespitosum,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
278,0,1,Gap,14,False,False,6004,Rytidosperma spp.,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
279,3,1,Gap,14,False,False,312,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
280,6,1,Gap,15,False,False,11300,Rytidosperma geniculata,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
281,0,1,Gap,15,False,False,6021,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
282,3,1,Gap,15,False,False,326,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
283,6,1,Gap,16,False,False,11322,Rytidosperma geniculata,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
284,0,1,Gap,16,False,False,6041,Rytidosperma spp.,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
285,3,1,Gap,16,False,False,349,Rytidosperma spp.,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
286,6,2,Control,1,False,False,11333,Rytidosperma spp.,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
287,0,2,Control,1,False,False,6056,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
288,6,2,Control,2,False,False,11359,Rytidosperma geniculata,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
289,0,2,Control,2,False,False,6076,Rytidosperma spp.,2.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
290,3,2,Control,2,False,False,1108,Rytidosperma spp.,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
291,6,2,Control,3,False,False,11384,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
292,0,2,Control,3,False,False,6100,Rytidosperma spp.,4.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
293,6,2,Control,4,False,False,11401,Rytidosperma spp.,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
294,0,2,Control,4,False,False,6120,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
295,6,2,Control,5,False,False,11418,Rytidosperma geniculata,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
296,0,2,Control,5,False,False,6141,Rytidosperma spp.,4.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
297,3,2,Control,5,False,False,1174,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
298,6,2,Control,6,False,False,11446,Rytidosperma spp.,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
299,6,2,Control,6,False,False,11445,Rytidosperma geniculata,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
300,0,2,Control,6,False,False,6158,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
301,3,2,Control,6,False,False,1193,Rytidosperma spp.,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
302,6,2,Control,7,False,False,11472,Rytidosperma caespitosum,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
303,0,2,Control,7,False,False,6183,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
304,0,2,Control,8,False,False,6205,Rytidosperma spp.,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
305,3,2,Control,8,False,False,1235,Rytidosperma spp.,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
306,6,2,Control,9,False,False,11511,Rytidosperma caespitosum,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
307,6,2,Control,9,False,False,11512,Rytidosperma spp.,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
308,0,2,Control,9,False,False,6225,Rytidosperma spp.,3.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
309,3,2,Control,9,False,False,1252,Rytidosperma spp.,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
310,0,2,Control,10,False,False,6242,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
311,3,2,Control,10,False,False,1262,Rytidosperma spp.,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
312,0,2,Control,11,False,False,6265,Rytidosperma spp.,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
313,6,2,Control,12,False,False,11596,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
314,0,2,Control,12,False,False,6285,Rytidosperma spp.,3.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
315,6,2,Control,13,False,False,11614,Rytidosperma spp.,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
316,0,2,Control,13,False,False,6299,Rytidosperma spp.,8.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
317,3,2,Control,13,False,False,1337,Rytidosperma spp.,3.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
318,6,2,Control,14,False,False,11633,Rytidosperma geniculata,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
319,0,2,Control,14,False,False,6315,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
320,3,2,Control,14,False,False,1357,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
321,6,2,Control,15,False,False,11653,Rytidosperma caespitosum,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
322,6,2,Control,15,False,False,11654,Rytidosperma geniculata,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
323,0,2,Control,15,False,False,6334,Rytidosperma spp.,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
324,3,2,Control,15,False,False,1380,Rytidosperma spp.,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
325,0,2,Control,16,False,False,6346,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
326,6,3,Radial,1,False,True,11685,Rytidosperma geniculata,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
327,0,3,Radial,1,False,True,6362,Rytidosperma spp.,2.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
328,6,3,Radial,2,False,False,11704,Rytidosperma geniculata,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
329,0,3,Radial,2,False,False,6383,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
330,6,3,Radial,3,False,True,11721,Rytidosperma geniculata,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
331,0,3,Radial,3,False,True,6399,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
332,6,3,Radial,4,False,True,11740,Rytidosperma caespitosum,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
333,0,3,Radial,4,False,True,6418,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
334,6,3,Radial,5,False,True,11756,Rytidosperma geniculata,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
335,0,3,Radial,5,False,True,6437,Rytidosperma spp.,3.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
336,6,3,Radial,6,False,True,11776,Rytidosperma geniculata,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
337,0,3,Radial,6,False,True,6456,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
338,0,3,Radial,7,False,False,6480,Rytidosperma spp.,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
339,0,3,Radial,8,False,False,6497,Rytidosperma spp.,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
340,6,3,Radial,9,False,True,11822,Rytidosperma geniculata,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
341,0,3,Radial,9,False,True,6514,Rytidosperma spp.,5.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
342,6,3,Radial,10,False,True,11841,Rytidosperma geniculata,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
343,0,3,Radial,10,False,True,6536,Rytidosperma spp.,4.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
344,6,3,Radial,11,False,True,11856,Rytidosperma geniculata,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
345,0,3,Radial,11,False,True,6552,Rytidosperma spp.,3.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
346,0,3,Radial,12,False,False,6568,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
347,6,3,Radial,13,False,True,11888,Rytidosperma geniculata,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
348,0,3,Radial,13,False,True,6586,Rytidosperma spp.,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
349,6,3,Radial,14,False,True,11903,Rytidosperma geniculata,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
350,0,3,Radial,14,False,True,6601,Rytidosperma spp.,2.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
351,6,3,Radial,15,False,False,11919,Rytidosperma geniculata,0.5,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
352,0,3,Radial,15,False,False,6616,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
353,6,3,Radial,16,False,True,11937,Rytidosperma caespitosum,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
354,0,3,Radial,16,False,True,6628,Rytidosperma spp.,3.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
355,3,4,Control,1,False,True,1413,Rytidosperma spp.,1.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
356,0,4,Control,2,False,False,6665,Rytidosperma spp.,2.0,,Rytidosperma nivicolum,Snow Wallaby-grass,Poaceae,Small Tufted grass/sedge
