Year_monitoring,Date_monitoring,Observer1,Observer2,Plot_number,Plot_treatment,Plot_percent_burgan,Quadrat_number,Quadrat_fenced,Quadrat_Can_Cov,Quadrat_gap_or_no,Record_ID,T002_Flora_Species_name,Score,Percentage_range
6,2019-10-22,PH,,1,Gap,,5,False,,,11036,Bare Earth,3.0,10-20%
6,2019-10-22,PH,,1,Gap,,5,False,,,11035,Leaf Litter,5.0,30-40%
6,2019-10-22,PH,,1,Gap,,5,False,,,11040,Austrostipa scabra,1.0,1-5%
6,2019-10-22,PH,,1,Gap,,5,False,,,11051,Microlaena stipoides,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,5,False,,Edge of Gap,5860,Hydrocotyle spp,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,5,False,,Edge of Gap,5867,Wahlenbergia spp,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,5,False,,Edge of Gap,5864,Luzula meridionalis,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,5,False,,Edge of Gap,5861,Hypericum gramineum,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,5,False,,Edge of Gap,5862,Hypochaeris spp,1.0,1-5%
0,2012-10-24,CM,,1,Gap,,5,False,,Edge of Gap,5863,Lomandra longifolia,1.0,1-5%
0,2012-10-24,CM,,1,Gap,,5,False,,Edge of Gap,5865,Microlaena stipoides,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,5,False,,Edge of Gap,5854,Austrostipa spp,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,5,False,,Edge of Gap,5866,Poranthera microphylla,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,5,False,,Edge of Gap,5853,Rytidosperma spp.,4.0,20-30%
0,2012-10-24,CM,,1,Gap,,5,False,,Edge of Gap,5856,Conyza sumatrensis,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,5,False,,Edge of Gap,5850,Bare Earth,1.0,1-5%
0,2012-10-24,CM,,1,Gap,,5,False,,Edge of Gap,5851,Moss/Lichen,1.0,1-5%
0,2012-10-24,CM,,1,Gap,,5,False,,Edge of Gap,5849,Leaf Litter,5.0,30-40%
0,2012-10-24,CM,,1,Gap,,5,False,,Edge of Gap,5858,Euchiton spp,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,5,False,,Edge of Gap,5859,Gnaphalium sp,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,5,False,,Edge of Gap,5852,Aira spp.,1.0,1-5%
0,2012-10-24,CM,,1,Gap,,5,False,,Edge of Gap,5857,Cotula australis,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,5,False,,Edge of Gap,5855,Centaurium erythraea,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,5,False,,Edge of Gap,135,Hypochaeris spp,1.0,1-5%
3,2015-10-20,RE,CM,1,Gap,0.0,5,False,,Edge of Gap,141,Senecio spp,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,5,False,,Edge of Gap,136,Lomandra filiformis,1.0,1-5%
3,2015-10-20,RE,CM,1,Gap,0.0,5,False,,Edge of Gap,137,Lomandra longifolia,2.0,5-10%
3,2015-10-20,RE,CM,1,Gap,0.0,5,False,,Edge of Gap,138,Microlaena stipoides,1.0,1-5%
3,2015-10-20,RE,CM,1,Gap,0.0,5,False,,Edge of Gap,139,Poranthera microphylla,1.0,1-5%
3,2015-10-20,RE,CM,1,Gap,0.0,5,False,,Edge of Gap,140,Schoenus spp,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,5,False,,Edge of Gap,130,Rytidosperma spp.,2.0,5-10%
3,2015-10-20,RE,CM,1,Gap,0.0,5,False,,Edge of Gap,128,CWD,3.0,10-20%
3,2015-10-20,RE,CM,1,Gap,0.0,5,False,,Edge of Gap,131,Briza minor,1.0,1-5%
3,2015-10-20,RE,CM,1,Gap,0.0,5,False,,Edge of Gap,125,Leaf Litter,2.0,5-10%
3,2015-10-20,RE,CM,1,Gap,0.0,5,False,,Edge of Gap,134,Hypericum gramineum,1.0,1-5%
3,2015-10-20,RE,CM,1,Gap,0.0,5,False,,Edge of Gap,127,Moss/Lichen,3.0,10-20%
3,2015-10-20,RE,CM,1,Gap,0.0,5,False,,Edge of Gap,129,Aira spp.,2.0,5-10%
3,2015-10-20,RE,CM,1,Gap,0.0,5,False,,Edge of Gap,132,Daucus glochidiatus,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,5,False,,Edge of Gap,133,Hydrocotyle spp,1.0,1-5%
3,2015-10-20,RE,CM,1,Gap,0.0,5,False,,Edge of Gap,126,Bare Earth,2.0,5-10%
6,2019-10-22,PH,,1,Gap,,6,False,,,11072,Senecio pinnatifolius,1.0,1-5%
6,2019-10-22,PH,,1,Gap,,6,False,,,11066,Einadia nutans,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,6,False,,,11068,Hydrocotyle spp,1.0,1-5%
6,2019-10-22,PH,,1,Gap,,6,False,,,11069,Lomandra longifolia,6.0,40-50%
6,2019-10-22,PH,,1,Gap,,6,False,,,11064,Cotula australis,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,6,False,,,11071,Pteridium esculentum,3.0,10-20%
6,2019-10-22,PH,,1,Gap,,6,False,,,11065,Crassula sieberiana,1.0,1-5%
6,2019-10-22,PH,,1,Gap,,6,False,,,11073,Stellaria spp.,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,6,False,,,11074,Tricoryne elatior,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,6,False,,,11070,Microlaena stipoides,1.0,1-5%
6,2019-10-22,PH,,1,Gap,,6,False,,,11062,CWD,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,6,False,,,11061,Moss/Lichen,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,6,False,,,11060,Bare Earth,1.0,1-5%
6,2019-10-22,PH,,1,Gap,,6,False,,,11059,Leaf Litter,6.0,40-50%
6,2019-10-22,PH,,1,Gap,,6,False,,,11067,Hydrocotyle foveolata,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,6,False,,,11063,Anagallis arvensis,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,6,False,,Not in Gap,5882,Hypochaeris spp,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,6,False,,Not in Gap,5880,Euchiton spp,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,6,False,,Not in Gap,5881,Hydrocotyle spp,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,6,False,,Not in Gap,5883,Lomandra longifolia,6.0,40-50%
0,2012-10-24,CM,,1,Gap,,6,False,,Not in Gap,5884,Microlaena stipoides,1.0,1-5%
0,2012-10-24,CM,,1,Gap,,6,False,,Not in Gap,5885,Pteridium esculentum,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,6,False,,Not in Gap,5886,Pterostylis spp,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,6,False,,Not in Gap,5887,Sonchus spp,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,6,False,,Not in Gap,5888,Stellaria spp.,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,6,False,,Not in Gap,5872,Arthropodium spp,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,6,False,,Not in Gap,5879,Dichondra repens,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,6,False,,Not in Gap,5869,Bare Earth,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,6,False,,Not in Gap,5873,Rytidosperma spp.,3.0,10-20%
0,2012-10-24,CM,,1,Gap,,6,False,,Not in Gap,5871,Anagallis arvensis,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,6,False,,Not in Gap,5868,Leaf Litter,7.0,50-60%
0,2012-10-24,CM,,1,Gap,,6,False,,Not in Gap,5875,Centaurium erythraea,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,6,False,,Not in Gap,5870,Moss/Lichen,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,6,False,,Not in Gap,5876,Cerastium sp.,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,6,False,,Not in Gap,5878,Cotula australis,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,6,False,,Not in Gap,5874,Carex spp,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,6,False,,Not in Gap,5877,Conyza sumatrensis,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,6,False,,Not in Gap,159,Rytidosperma spp.,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,6,False,,Not in Gap,154,Lomandra filiformis,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,6,False,,Not in Gap,155,Lomandra longifolia,5.0,30-40%
3,2015-10-20,RE,CM,1,Gap,0.0,6,False,,Not in Gap,156,Microlaena stipoides,1.0,1-5%
3,2015-10-20,RE,CM,1,Gap,0.0,6,False,,Not in Gap,157,Pteridium esculentum,1.0,1-5%
3,2015-10-20,RE,CM,1,Gap,0.0,6,False,,Not in Gap,158,Senecio spp,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,6,False,,Not in Gap,153,Lagenophora spp,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,6,False,,Not in Gap,148,Carex spp,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,6,False,,Not in Gap,152,Imperata cylindrica,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,6,False,,Not in Gap,151,Hypochaeris spp,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,6,False,,Not in Gap,150,Hydrocotyle spp,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,6,False,,Not in Gap,147,Anagallis arvensis,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,6,False,,Not in Gap,146,CWD,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,6,False,,Not in Gap,145,Moss/Lichen,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,6,False,,Not in Gap,144,Bare Earth,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,6,False,,Not in Gap,143,Leaf Litter,8.0,60-70%
3,2015-10-20,RE,CM,1,Gap,0.0,6,False,,Not in Gap,149,Centaurium erythraea,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,7,False,,,11084,Hydrocotyle spp,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,7,False,,,11087,Lagenophora spp,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,7,False,,,11086,Hypochaeris radicata,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,7,False,,,11085,Hypericum gramineum,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,7,False,,,11088,Lomandra longifolia,4.0,20-30%
6,2019-10-22,PH,,1,Gap,,7,False,,,11093,Wahlenbergia spp,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,7,False,,,11092,Stellaria spp.,1.0,1-5%
6,2019-10-22,PH,,1,Gap,,7,False,,,11089,Microlaena stipoides,1.0,1-5%
6,2019-10-22,PH,,1,Gap,,7,False,,,11091,Rytidosperma geniculata,1.0,1-5%
6,2019-10-22,PH,,1,Gap,,7,False,,,11080,Cotula australis,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,7,False,,,11090,Rytidosperma caespitosum,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,7,False,,,11075,Leaf Litter,8.0,60-70%
6,2019-10-22,PH,,1,Gap,,7,False,,,11082,Dichondra repens,1.0,1-5%
6,2019-10-22,PH,,1,Gap,,7,False,,,11083,Euchiton spp,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,7,False,,,11076,Bare Earth,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,7,False,,,11077,Moss/Lichen,1.0,1-5%
6,2019-10-22,PH,,1,Gap,,7,False,,,11078,CWD,1.0,1-5%
6,2019-10-22,PH,,1,Gap,,7,False,,,11079,Austrostipa scabra,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,7,False,,,11081,Crassula sieberiana,1.0,1-5%
0,2012-10-24,CM,,1,Gap,,7,False,,Not in Gap,5903,Wahlenbergia spp,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,7,False,,Not in Gap,5898,Hydrocotyle spp,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,7,False,,Not in Gap,5901,Microlaena stipoides,1.0,1-5%
0,2012-10-24,CM,,1,Gap,,7,False,,Not in Gap,5899,Hypochaeris spp,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,7,False,,Not in Gap,5900,Lomandra longifolia,4.0,20-30%
0,2012-10-24,CM,,1,Gap,,7,False,,Not in Gap,5902,Stellaria spp.,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,7,False,,Not in Gap,5891,Moss/Lichen,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,7,False,,Not in Gap,5890,Bare Earth,1.0,1-5%
0,2012-10-24,CM,,1,Gap,,7,False,,Not in Gap,5892,Aira spp.,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,7,False,,Not in Gap,5893,Rytidosperma spp.,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,7,False,,Not in Gap,5896,Cotula australis,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,7,False,,Not in Gap,5894,Centaurium erythraea,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,7,False,,Not in Gap,5895,Cerastium sp.,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,7,False,,Not in Gap,5889,Leaf Litter,9.0,70-80%
0,2012-10-24,CM,,1,Gap,,7,False,,Not in Gap,5897,Dichondra repens,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,7,False,,Not in Gap,173,Wahlenbergia spp,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,7,False,,Not in Gap,174,Stellaria spp.,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,7,False,,Not in Gap,171,Senecio spp,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,7,False,,Not in Gap,170,Microlaena stipoides,1.0,1-5%
3,2015-10-20,RE,CM,1,Gap,0.0,7,False,,Not in Gap,163,CWD,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,7,False,,Not in Gap,169,Lomandra longifolia,3.0,10-20%
3,2015-10-20,RE,CM,1,Gap,0.0,7,False,,Not in Gap,160,Leaf Litter,10.0,80-90%
3,2015-10-20,RE,CM,1,Gap,0.0,7,False,,Not in Gap,161,Bare Earth,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,7,False,,Not in Gap,162,Moss/Lichen,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,7,False,,Not in Gap,164,Aira spp.,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,7,False,,Not in Gap,166,Briza minor,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,7,False,,Not in Gap,168,Dichondra repens,1.0,1-5%
3,2015-10-20,RE,CM,1,Gap,0.0,7,False,,Not in Gap,167,Cotula australis,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,7,False,,Not in Gap,165,Rytidosperma spp.,2.0,5-10%
6,2019-10-22,PH,,1,Gap,,8,False,,,11115,Wahlenbergia spp,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,8,False,,,11112,Poranthera microphylla,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,8,False,,,11107,Hypochaeris radicata,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,8,False,,,11108,Imperata cylindrica,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,8,False,,,11109,Lagenophora spp,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,8,False,,,11110,Lomandra longifolia,4.0,20-30%
6,2019-10-22,PH,,1,Gap,,8,False,,,11111,Microlaena stipoides,1.0,1-5%
6,2019-10-22,PH,,1,Gap,,8,False,,,11105,Dichondra repens,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,8,False,,,11113,Stellaria spp.,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,8,False,,,11103,Crassula sieberiana,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,8,False,,,11104,Daucus glochidiatus,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,8,False,,,11116,Senecio phelleus,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,8,False,,,11114,Tricoryne elatior,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,8,False,,,11096,Moss/Lichen,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,8,False,,,11106,Hypericum gramineum,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,8,False,,,11102,Cotula australis,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,8,False,,,11095,Bare Earth,2.0,5-10%
6,2019-10-22,PH,,1,Gap,,8,False,,,11097,CWD,1.0,1-5%
6,2019-10-22,PH,,1,Gap,,8,False,,,11098,Aira spp.,1.0,1-5%
6,2019-10-22,PH,,1,Gap,,8,False,,,11099,Anagallis arvensis,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,8,False,,,11100,Arthropodium strictum,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,8,False,,,11101,Austrostipa spp,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,8,False,,,11094,Leaf Litter,4.0,20-30%
0,2012-10-24,CM,,1,Gap,,8,False,,Not in Gap,5918,Senecio spp,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,8,False,,Not in Gap,5917,Poranthera microphylla,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,8,False,,Not in Gap,5916,Oxalis sp 2.,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,8,False,,Not in Gap,5915,Microlaena stipoides,3.0,10-20%
0,2012-10-24,CM,,1,Gap,,8,False,,Not in Gap,5913,Hypochaeris spp,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,8,False,,Not in Gap,5919,Wahlenbergia spp,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,8,False,,Not in Gap,5914,Lomandra longifolia,4.0,20-30%
0,2012-10-24,CM,,1,Gap,,8,False,,Not in Gap,5910,Conyza sumatrensis,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,8,False,,Not in Gap,5906,Moss/Lichen,3.0,10-20%
0,2012-10-24,CM,,1,Gap,,8,False,,Not in Gap,5905,Bare Earth,1.0,1-5%
0,2012-10-24,CM,,1,Gap,,8,False,,Not in Gap,5907,Arthropodium spp,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,8,False,,Not in Gap,5908,Rytidosperma spp.,3.0,10-20%
0,2012-10-24,CM,,1,Gap,,8,False,,Not in Gap,5911,Hydrocotyle spp,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,8,False,,Not in Gap,5909,Centaurium erythraea,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,8,False,,Not in Gap,5912,Hypericum gramineum,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,8,False,,Not in Gap,5904,Leaf Litter,4.0,20-30%
3,2015-10-20,RE,CM,1,Gap,0.0,8,False,,Not in Gap,196,Senecio spp,1.0,1-5%
3,2015-10-20,RE,CM,1,Gap,0.0,8,False,,Not in Gap,198,Wahlenbergia spp,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,8,False,,Not in Gap,193,Microlaena stipoides,2.0,5-10%
3,2015-10-20,RE,CM,1,Gap,0.0,8,False,,Not in Gap,192,Luzula meridionalis,1.0,1-5%
3,2015-10-20,RE,CM,1,Gap,0.0,8,False,,Not in Gap,195,Poranthera microphylla,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,8,False,,Not in Gap,194,Oxalis sp 2.,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,8,False,,Not in Gap,197,Stellaria spp.,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,8,False,,Not in Gap,179,CWD,3.0,10-20%
3,2015-10-20,RE,CM,1,Gap,0.0,8,False,,Not in Gap,184,Cerastium glomeratum,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,8,False,,Not in Gap,176,Leaf Litter,3.0,10-20%
3,2015-10-20,RE,CM,1,Gap,0.0,8,False,,Not in Gap,177,Bare Earth,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,8,False,,Not in Gap,178,Moss/Lichen,1.0,1-5%
3,2015-10-20,RE,CM,1,Gap,0.0,8,False,,Not in Gap,182,Rytidosperma spp.,1.0,1-5%
3,2015-10-20,RE,CM,1,Gap,0.0,8,False,,Not in Gap,181,Anagallis arvensis,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,8,False,,Not in Gap,199,Ranunculus pimpinellifolius,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,8,False,,Not in Gap,183,Centaurium erythraea,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,8,False,,Not in Gap,191,Lomandra longifolia,4.0,20-30%
3,2015-10-20,RE,CM,1,Gap,0.0,8,False,,Not in Gap,185,Conyza sumatrensis,1.0,1-5%
3,2015-10-20,RE,CM,1,Gap,0.0,8,False,,Not in Gap,186,Daucus glochidiatus,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,8,False,,Not in Gap,188,Hypericum gramineum,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,8,False,,Not in Gap,189,Hypochaeris spp,2.0,5-10%
3,2015-10-20,RE,CM,1,Gap,0.0,8,False,,Not in Gap,190,Lagenophora spp,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,8,False,,Not in Gap,180,Aira spp.,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,9,False,,,11141,Euchiton spp,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,9,False,,,11146,Imperata cylindrica,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,9,False,,,11145,Hypochaeris radicata,1.0,1-5%
6,2019-10-22,PH,,1,Gap,,9,False,,,11144,Hypericum gramineum,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,9,False,,,11143,Hydrocotyle spp,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,9,False,,,11147,Lagenophora spp,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,9,False,,,11152,Poa labillardieri,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,9,False,,,11142,Geranium sp.,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,9,False,,,11148,Lomandra longifolia,4.0,20-30%
6,2019-10-22,PH,,1,Gap,,9,False,,,11149,Luzula meridionalis,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,9,False,,,11155,Stellaria spp.,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,9,False,,,11153,Rytidosperma caespitosum,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,9,False,,,11151,Oxalis sp (weed),0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,9,False,,,11150,Microlaena stipoides,1.0,1-5%
6,2019-10-22,PH,,1,Gap,,9,False,,,11154,Rytidosperma geniculata,1.0,1-5%
6,2019-10-22,PH,,1,Gap,,9,False,,,11128,Bare Earth,1.0,1-5%
6,2019-10-22,PH,,1,Gap,,9,False,,,11156,Senecio phelleus,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,9,False,,,11127,Leaf Litter,3.0,10-20%
6,2019-10-22,PH,,1,Gap,,9,False,,,11140,Dichondra repens,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,9,False,,,11129,Moss/Lichen,1.0,1-5%
6,2019-10-22,PH,,1,Gap,,9,False,,,11130,CWD,1.0,1-5%
6,2019-10-22,PH,,1,Gap,,9,False,,,11131,Aira spp.,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,9,False,,,11132,Arthropodium strictum,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,9,False,,,11139,Daucus glochidiatus,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,9,False,,,11134,Baumea sp,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,9,False,,,11135,Cardamine sp.,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,9,False,,,11136,Cheilanthes austrotenuifolia,0.5,Trace <1%
6,2019-10-22,PH,,1,Gap,,9,False,,,11137,Cotula australis,1.0,1-5%
6,2019-10-22,PH,,1,Gap,,9,False,,,11138,Crassula sieberiana,1.0,1-5%
6,2019-10-22,PH,,1,Gap,,9,False,,,11133,Austrostipa scabra,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,9,False,,In Gap,5931,Hypericum gramineum,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,9,False,,In Gap,5930,Hydrocotyle spp,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,9,False,,In Gap,5932,Lomandra longifolia,4.0,20-30%
0,2012-10-24,CM,,1,Gap,,9,False,,In Gap,5929,Glycine clandestina,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,9,False,,In Gap,5935,Senecio spp,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,9,False,,In Gap,5933,Microlaena stipoides,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,9,False,,In Gap,5934,Oxalis sp 2.,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,9,False,,In Gap,5926,Conyza sumatrensis,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,9,False,,In Gap,5923,Arthropodium spp,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,9,False,,In Gap,5920,Leaf Litter,6.0,40-50%
0,2012-10-24,CM,,1,Gap,,9,False,,In Gap,5928,Geranium sp.,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,9,False,,In Gap,5927,Dichondra repens,2.0,5-10%
0,2012-10-24,CM,,1,Gap,,9,False,,In Gap,5922,Moss/Lichen,1.0,1-5%
0,2012-10-24,CM,,1,Gap,,9,False,,In Gap,5921,Bare Earth,1.0,1-5%
0,2012-10-24,CM,,1,Gap,,9,False,,In Gap,5925,Carex spp,0.5,Trace <1%
0,2012-10-24,CM,,1,Gap,,9,False,,In Gap,5924,Rytidosperma spp.,3.0,10-20%
3,2015-10-20,RE,CM,1,Gap,0.0,9,False,,In Gap,214,Centaurium erythraea,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,9,False,,In Gap,222,Hypochaeris spp,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,9,False,,In Gap,221,Hydrocotyle spp,2.0,5-10%
3,2015-10-20,RE,CM,1,Gap,0.0,9,False,,In Gap,220,Glycine clandestina,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,9,False,,In Gap,218,Dichondra repens,2.0,5-10%
3,2015-10-20,RE,CM,1,Gap,0.0,9,False,,In Gap,217,Daucus glochidiatus,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,9,False,,In Gap,215,Cerastium glomeratum,0.5,Trace <1%
3,2015-10-20,RE,CM,1,Gap,0.0,9,False,,In Gap,213,Rytidosperma spp.,1.0,1-5%
3,2015-10-20,RE,CM,1,Gap,0.0,9,False,,In Gap,212,Aira spp.,1.0,1-5%
