Year_monitoring,Plot_number,Plot_treatment,Quadrat_number,Quadrat_fenced,Quadrat_gap,Record_ID,T002_Flora_Species_name,Score,Scientific Name,Common Name,Family Name,Division Name,Life Form,Origin
3,1,Gap,4,False,True,115,Poa spp,1.0,Poa fax,Scaly Poa,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
3,1,Gap,4,False,True,105,Cerastium glomeratum,0.5,Cerastium glomeratum s.l.,Common Mouse-ear Chickweed,Caryophyllaceae,Dicotyledons,Medium Forb/Herb,
3,1,Gap,4,False,True,106,Conyza sumatrensis,0.5,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb,
3,1,Gap,4,False,True,107,Cotula australis,1.0,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb,
3,1,Gap,4,False,True,108,Dichondra repens,0.5,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
3,1,Gap,4,False,True,109,Hydrocotyle spp,1.0,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
3,1,Gap,4,False,True,113,Luzula meridionalis,0.5,Luzula meridionalis,Common Woodrush,Juncaceae,Monocotyledons,Small Tufted grass/sedge,
3,1,Gap,4,False,True,112,Lomandra longifolia,6.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
3,1,Gap,4,False,True,111,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
3,1,Gap,4,False,True,114,Microlaena stipoides,0.5,,,,,Unknown,
6,1,Gap,5,False,True,11052,Rytidosperma geniculata,1.0,Rytidosperma geniculatum,Kneed Wallaby-grass,,,Tussock grass,
6,1,Gap,5,False,True,11046,Hydrocotyle spp,1.0,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
6,1,Gap,5,False,True,11043,Crassula sieberiana,1.0,Crassula sieberiana s.l.,Sieber Crassula,Crassulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
6,1,Gap,5,False,True,11044,Dichondra repens,1.0,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
6,1,Gap,5,False,True,11045,Geranium sp.,0.5,Geranium sp. 1,Large-flower Crane's-bill,Geraniaceae,Dicotyledons,Medium Forb/Herb,
6,1,Gap,5,False,True,11042,Cotula australis,0.5,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,1,Gap,5,False,True,11047,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
6,1,Gap,5,False,True,11041,Briza minor,0.5,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
6,1,Gap,5,False,True,11050,Lomandra longifolia,3.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
6,1,Gap,5,False,True,11049,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,1,Gap,5,False,True,11053,Senecio tenuiflorus,1.0,Senecio tenuiflorus s.l.,Slender Fireweed,,,Forb,
6,1,Gap,5,False,True,11054,Vulpia sp.,0.5,Vulpia spp.,Fescue,Poaceae,Monocotyledons,Medium Tufted grass/sedge,
6,1,Gap,5,False,True,11048,Hypochaeris radicata,0.5,Hypochaeris radicata,Flatweed,,,Forb,Introduced
6,1,Gap,5,False,True,11039,Aira spp.,1.0,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
6,1,Gap,5,False,True,11040,Austrostipa scabra,1.0,Austrostipa scabra,Rough Spear-grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge,
6,1,Gap,5,False,True,11051,Microlaena stipoides,0.5,,,,,Unknown,
0,1,Gap,5,False,True,5860,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
0,1,Gap,5,False,True,5867,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb,
0,1,Gap,5,False,True,5864,Luzula meridionalis,0.5,Luzula meridionalis,Common Woodrush,Juncaceae,Monocotyledons,Small Tufted grass/sedge,
0,1,Gap,5,False,True,5861,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
0,1,Gap,5,False,True,5862,Hypochaeris spp,1.0,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
0,1,Gap,5,False,True,5863,Lomandra longifolia,1.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
0,1,Gap,5,False,True,5865,Microlaena stipoides,0.5,,,,,Unknown,
0,1,Gap,5,False,True,5854,Austrostipa spp,0.5,Austrostipa rudis,Veined Spear-grass,Poaceae,Monocotyledons,Large Tufted grass/sedge,
0,1,Gap,5,False,True,5866,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb,
0,1,Gap,5,False,True,5853,Rytidosperma spp.,4.0,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
0,1,Gap,5,False,True,5856,Conyza sumatrensis,0.5,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb,
0,1,Gap,5,False,True,5858,Euchiton spp,0.5,,,,,Unknown,
0,1,Gap,5,False,True,5859,Gnaphalium sp,0.5,Gnaphalium indutum,Tiny Cudweed,Asteraceae,Dicotyledons,Medium Forb/Herb,
0,1,Gap,5,False,True,5852,Aira spp.,1.0,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
0,1,Gap,5,False,True,5857,Cotula australis,0.5,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb,
0,1,Gap,5,False,True,5855,Centaurium erythraea,0.5,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb,
3,1,Gap,5,False,True,135,Hypochaeris spp,1.0,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
3,1,Gap,5,False,True,141,Senecio spp,0.5,,,,,Unknown,
3,1,Gap,5,False,True,136,Lomandra filiformis,1.0,Lomandra filiformis,Wattle Mat-rush,Xanthorrhoeaceae,Monocotyledons,Medium Forb/Herb,
3,1,Gap,5,False,True,137,Lomandra longifolia,2.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
3,1,Gap,5,False,True,138,Microlaena stipoides,1.0,,,,,Unknown,
3,1,Gap,5,False,True,139,Poranthera microphylla,1.0,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb,
3,1,Gap,5,False,True,140,Schoenus spp,0.5,Schoenus apogon,Common Bog-sedge,Cyperaceae,Monocotyledons,Small Tufted grass/sedge,
3,1,Gap,5,False,True,130,Rytidosperma spp.,2.0,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
3,1,Gap,5,False,True,131,Briza minor,1.0,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
3,1,Gap,5,False,True,134,Hypericum gramineum,1.0,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
3,1,Gap,5,False,True,129,Aira spp.,2.0,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
3,1,Gap,5,False,True,132,Daucus glochidiatus,0.5,Daucus glochidiatus,Australian Carrot,Apiaceae,Dicotyledons,Medium Forb/Herb,
3,1,Gap,5,False,True,133,Hydrocotyle spp,1.0,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
6,1,Gap,6,False,False,11072,Senecio pinnatifolius,1.0,Senecio pinnatifolius,Variable Groundsel,Asteraceae,Dicotyledons,Large Forb/Herb,
6,1,Gap,6,False,False,11066,Einadia nutans,0.5,Einadia nutans,Nodding Saltbush,,,Forb,
6,1,Gap,6,False,False,11068,Hydrocotyle spp,1.0,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
6,1,Gap,6,False,False,11069,Lomandra longifolia,6.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
6,1,Gap,6,False,False,11064,Cotula australis,0.5,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,1,Gap,6,False,False,11071,Pteridium esculentum,3.0,Pteridium esculentum,Austral Bracken,Dennstaedtiaceae,Ferns and Allies,Non-tufted Ground Fern,
6,1,Gap,6,False,False,11065,Crassula sieberiana,1.0,Crassula sieberiana s.l.,Sieber Crassula,Crassulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
6,1,Gap,6,False,False,11073,Stellaria spp.,0.5,Stellaria sp. 1,Slender Starwort,Caryophyllaceae,Dicotyledons,Medium Forb/Herb,
6,1,Gap,6,False,False,11074,Tricoryne elatior,0.5,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Monocotyledons,Large Forb/Herb,
6,1,Gap,6,False,False,11070,Microlaena stipoides,1.0,,,,,Unknown,
6,1,Gap,6,False,False,11067,Hydrocotyle foveolata,0.5,Hydrocotyle foveolata,Yellow Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
6,1,Gap,6,False,False,11063,Anagallis arvensis,0.5,Anagallis arvensis,Pimpernel,Primulaceae,Dicotyledons,Medium Forb/Herb,
0,1,Gap,6,False,False,5882,Hypochaeris spp,0.5,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
0,1,Gap,6,False,False,5880,Euchiton spp,0.5,,,,,Unknown,
0,1,Gap,6,False,False,5881,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
0,1,Gap,6,False,False,5883,Lomandra longifolia,6.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
0,1,Gap,6,False,False,5884,Microlaena stipoides,1.0,,,,,Unknown,
0,1,Gap,6,False,False,5885,Pteridium esculentum,0.5,Pteridium esculentum,Austral Bracken,Dennstaedtiaceae,Ferns and Allies,Non-tufted Ground Fern,
0,1,Gap,6,False,False,5886,Pterostylis spp,0.5,Pterostylis laxa,Antelope Greenhood,Orchidaceae,Monocotyledons,Medium Forb/Herb,
0,1,Gap,6,False,False,5887,Sonchus spp,0.5,,,,,Unknown,
0,1,Gap,6,False,False,5888,Stellaria spp.,0.5,Stellaria sp. 1,Slender Starwort,Caryophyllaceae,Dicotyledons,Medium Forb/Herb,
0,1,Gap,6,False,False,5872,Arthropodium spp,0.5,Arthropodium minus,Small Vanilla-lily,Anthericaceae,Monocotyledons,Large Forb/Herb,
0,1,Gap,6,False,False,5879,Dichondra repens,0.5,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
0,1,Gap,6,False,False,5873,Rytidosperma spp.,3.0,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
0,1,Gap,6,False,False,5871,Anagallis arvensis,0.5,Anagallis arvensis,Pimpernel,Primulaceae,Dicotyledons,Medium Forb/Herb,
0,1,Gap,6,False,False,5875,Centaurium erythraea,0.5,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb,
0,1,Gap,6,False,False,5876,Cerastium sp.,0.5,,,,,Unknown,
0,1,Gap,6,False,False,5878,Cotula australis,0.5,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb,
0,1,Gap,6,False,False,5874,Carex spp,0.5,Carex iynx,Tussock Sedge,Cyperaceae,Monocotyledons,Medium Tufted grass/sedge,
0,1,Gap,6,False,False,5877,Conyza sumatrensis,0.5,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb,
3,1,Gap,6,False,False,159,Rytidosperma spp.,0.5,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
3,1,Gap,6,False,False,154,Lomandra filiformis,0.5,Lomandra filiformis,Wattle Mat-rush,Xanthorrhoeaceae,Monocotyledons,Medium Forb/Herb,
3,1,Gap,6,False,False,155,Lomandra longifolia,5.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
3,1,Gap,6,False,False,156,Microlaena stipoides,1.0,,,,,Unknown,
3,1,Gap,6,False,False,157,Pteridium esculentum,1.0,Pteridium esculentum,Austral Bracken,Dennstaedtiaceae,Ferns and Allies,Non-tufted Ground Fern,
3,1,Gap,6,False,False,158,Senecio spp,0.5,,,,,Unknown,
3,1,Gap,6,False,False,153,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
3,1,Gap,6,False,False,148,Carex spp,0.5,Carex iynx,Tussock Sedge,Cyperaceae,Monocotyledons,Medium Tufted grass/sedge,
3,1,Gap,6,False,False,152,Imperata cylindrica,0.5,Imperata cylindrica,Blady Grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge,
3,1,Gap,6,False,False,151,Hypochaeris spp,0.5,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
3,1,Gap,6,False,False,150,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
3,1,Gap,6,False,False,147,Anagallis arvensis,0.5,Anagallis arvensis,Pimpernel,Primulaceae,Dicotyledons,Medium Forb/Herb,
3,1,Gap,6,False,False,149,Centaurium erythraea,0.5,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb,
6,1,Gap,7,False,False,11084,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
6,1,Gap,7,False,False,11087,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,1,Gap,7,False,False,11086,Hypochaeris radicata,0.5,Hypochaeris radicata,Flatweed,,,Forb,Introduced
6,1,Gap,7,False,False,11085,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
6,1,Gap,7,False,False,11088,Lomandra longifolia,4.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
6,1,Gap,7,False,False,11093,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb,
6,1,Gap,7,False,False,11092,Stellaria spp.,1.0,Stellaria sp. 1,Slender Starwort,Caryophyllaceae,Dicotyledons,Medium Forb/Herb,
6,1,Gap,7,False,False,11089,Microlaena stipoides,1.0,,,,,Unknown,
6,1,Gap,7,False,False,11091,Rytidosperma geniculata,1.0,Rytidosperma geniculatum,Kneed Wallaby-grass,,,Tussock grass,
6,1,Gap,7,False,False,11080,Cotula australis,0.5,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,1,Gap,7,False,False,11090,Rytidosperma caespitosum,0.5,Rytidosperma caespitosum,Common Wallaby-grass,,,Tussock grass,
6,1,Gap,7,False,False,11082,Dichondra repens,1.0,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
6,1,Gap,7,False,False,11083,Euchiton spp,0.5,,,,,Unknown,
6,1,Gap,7,False,False,11079,Austrostipa scabra,0.5,Austrostipa scabra,Rough Spear-grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge,
6,1,Gap,7,False,False,11081,Crassula sieberiana,1.0,Crassula sieberiana s.l.,Sieber Crassula,Crassulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
0,1,Gap,7,False,False,5903,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb,
0,1,Gap,7,False,False,5898,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
0,1,Gap,7,False,False,5901,Microlaena stipoides,1.0,,,,,Unknown,
0,1,Gap,7,False,False,5899,Hypochaeris spp,0.5,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
0,1,Gap,7,False,False,5900,Lomandra longifolia,4.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
0,1,Gap,7,False,False,5902,Stellaria spp.,0.5,Stellaria sp. 1,Slender Starwort,Caryophyllaceae,Dicotyledons,Medium Forb/Herb,
0,1,Gap,7,False,False,5892,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
0,1,Gap,7,False,False,5893,Rytidosperma spp.,0.5,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
0,1,Gap,7,False,False,5896,Cotula australis,0.5,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb,
0,1,Gap,7,False,False,5894,Centaurium erythraea,0.5,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb,
0,1,Gap,7,False,False,5895,Cerastium sp.,0.5,,,,,Unknown,
0,1,Gap,7,False,False,5897,Dichondra repens,0.5,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
3,1,Gap,7,False,False,173,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb,
3,1,Gap,7,False,False,174,Stellaria spp.,0.5,Stellaria sp. 1,Slender Starwort,Caryophyllaceae,Dicotyledons,Medium Forb/Herb,
3,1,Gap,7,False,False,171,Senecio spp,0.5,,,,,Unknown,
3,1,Gap,7,False,False,170,Microlaena stipoides,1.0,,,,,Unknown,
3,1,Gap,7,False,False,169,Lomandra longifolia,3.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
3,1,Gap,7,False,False,164,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
3,1,Gap,7,False,False,166,Briza minor,0.5,Briza minor,Lesser Quaking-grass,Poaceae,Monocotyledons,Small Tufted grass/sedge,
3,1,Gap,7,False,False,168,Dichondra repens,1.0,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
3,1,Gap,7,False,False,167,Cotula australis,0.5,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb,
3,1,Gap,7,False,False,165,Rytidosperma spp.,2.0,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
6,1,Gap,8,False,False,11115,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb,
6,1,Gap,8,False,False,11112,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb,
6,1,Gap,8,False,False,11107,Hypochaeris radicata,0.5,Hypochaeris radicata,Flatweed,,,Forb,Introduced
6,1,Gap,8,False,False,11108,Imperata cylindrica,0.5,Imperata cylindrica,Blady Grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge,
6,1,Gap,8,False,False,11109,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,1,Gap,8,False,False,11110,Lomandra longifolia,4.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
6,1,Gap,8,False,False,11111,Microlaena stipoides,1.0,,,,,Unknown,
6,1,Gap,8,False,False,11105,Dichondra repens,0.5,Dichondra repens,Kidney-weed,Convolvulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
6,1,Gap,8,False,False,11113,Stellaria spp.,0.5,Stellaria sp. 1,Slender Starwort,Caryophyllaceae,Dicotyledons,Medium Forb/Herb,
6,1,Gap,8,False,False,11103,Crassula sieberiana,0.5,Crassula sieberiana s.l.,Sieber Crassula,Crassulaceae,Dicotyledons,Prostrate or Mat-forming Forb/Herb,
6,1,Gap,8,False,False,11104,Daucus glochidiatus,0.5,Daucus glochidiatus,Australian Carrot,Apiaceae,Dicotyledons,Medium Forb/Herb,
6,1,Gap,8,False,False,11116,Senecio phelleus,0.5,Senecio phelleus,Stony Fireweed,,,Forb,
6,1,Gap,8,False,False,11114,Tricoryne elatior,0.5,Tricoryne elatior,Yellow Rush-lily,Hemerocallidaceae,Monocotyledons,Large Forb/Herb,
6,1,Gap,8,False,False,11106,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
6,1,Gap,8,False,False,11102,Cotula australis,0.5,Cotula australis,Common Cotula,Asteraceae,Dicotyledons,Medium Forb/Herb,
6,1,Gap,8,False,False,11098,Aira spp.,1.0,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
6,1,Gap,8,False,False,11099,Anagallis arvensis,0.5,Anagallis arvensis,Pimpernel,Primulaceae,Dicotyledons,Medium Forb/Herb,
6,1,Gap,8,False,False,11100,Arthropodium strictum,0.5,Arthropodium strictum s.l.,Chocolate Lily,Anthericaceae,Monocotyledons,Large Forb/Herb,
6,1,Gap,8,False,False,11101,Austrostipa spp,0.5,Austrostipa rudis,Veined Spear-grass,Poaceae,Monocotyledons,Large Tufted grass/sedge,
0,1,Gap,8,False,False,5918,Senecio spp,0.5,,,,,Unknown,
0,1,Gap,8,False,False,5917,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb,
0,1,Gap,8,False,False,5916,Oxalis sp 2.,0.5,Oxalis hirta,Hairy Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb,
0,1,Gap,8,False,False,5915,Microlaena stipoides,3.0,,,,,Unknown,
0,1,Gap,8,False,False,5913,Hypochaeris spp,0.5,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
0,1,Gap,8,False,False,5919,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb,
0,1,Gap,8,False,False,5914,Lomandra longifolia,4.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
0,1,Gap,8,False,False,5910,Conyza sumatrensis,0.5,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb,
0,1,Gap,8,False,False,5907,Arthropodium spp,0.5,Arthropodium minus,Small Vanilla-lily,Anthericaceae,Monocotyledons,Large Forb/Herb,
0,1,Gap,8,False,False,5908,Rytidosperma spp.,3.0,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
0,1,Gap,8,False,False,5911,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
0,1,Gap,8,False,False,5909,Centaurium erythraea,0.5,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb,
0,1,Gap,8,False,False,5912,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
3,1,Gap,8,False,False,196,Senecio spp,1.0,,,,,Unknown,
3,1,Gap,8,False,False,198,Wahlenbergia spp,0.5,Wahlenbergia ceracea,Waxy Bluebell,Campanulaceae,Dicotyledons,Large Forb/Herb,
3,1,Gap,8,False,False,193,Microlaena stipoides,2.0,,,,,Unknown,
3,1,Gap,8,False,False,192,Luzula meridionalis,1.0,Luzula meridionalis,Common Woodrush,Juncaceae,Monocotyledons,Small Tufted grass/sedge,
3,1,Gap,8,False,False,195,Poranthera microphylla,0.5,Poranthera microphylla s.l.,Small Poranthera,Euphorbiaceae,Dicotyledons,Medium Forb/Herb,
3,1,Gap,8,False,False,194,Oxalis sp 2.,0.5,Oxalis hirta,Hairy Wood-sorrel,Oxalidaceae,Dicotyledons,Medium Forb/Herb,
3,1,Gap,8,False,False,197,Stellaria spp.,0.5,Stellaria sp. 1,Slender Starwort,Caryophyllaceae,Dicotyledons,Medium Forb/Herb,
3,1,Gap,8,False,False,184,Cerastium glomeratum,0.5,Cerastium glomeratum s.l.,Common Mouse-ear Chickweed,Caryophyllaceae,Dicotyledons,Medium Forb/Herb,
3,1,Gap,8,False,False,182,Rytidosperma spp.,1.0,Rytidosperma laeve,Smooth Wallaby-grass,,,Tussock grass,
3,1,Gap,8,False,False,181,Anagallis arvensis,0.5,Anagallis arvensis,Pimpernel,Primulaceae,Dicotyledons,Medium Forb/Herb,
3,1,Gap,8,False,False,199,Ranunculus pimpinellifolius,0.5,Ranunculus pimpinellifolius,Bog Buttercup,Ranunculaceae,Dicotyledons,Medium Forb/Herb,
3,1,Gap,8,False,False,183,Centaurium erythraea,0.5,Centaurium erythraea,Common Centaury,Gentianaceae,Dicotyledons,Medium Forb/Herb,
3,1,Gap,8,False,False,191,Lomandra longifolia,4.0,Lomandra longifolia,Spiny-headed Mat-rush,Xanthorrhoeaceae,Monocotyledons,Large Forb/Herb,
3,1,Gap,8,False,False,185,Conyza sumatrensis,1.0,Conyza sumatrensis,Tall Fleabane,Asteraceae,Dicotyledons,Large Forb/Herb,
3,1,Gap,8,False,False,186,Daucus glochidiatus,0.5,Daucus glochidiatus,Australian Carrot,Apiaceae,Dicotyledons,Medium Forb/Herb,
3,1,Gap,8,False,False,188,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
3,1,Gap,8,False,False,189,Hypochaeris spp,2.0,Hypochaeris glabra,Smooth Cat's-ear,,,Forb,Introduced
3,1,Gap,8,False,False,190,Lagenophora spp,0.5,Lagenophora montana,Mountain Bottle-daisy,Asteraceae,Dicotyledons,Medium Forb/Herb,
3,1,Gap,8,False,False,180,Aira spp.,0.5,Aira spp.,Hair Grass,Poaceae,Monocotyledons,Small Non-tufted grass/sedge,
6,1,Gap,9,False,True,11141,Euchiton spp,0.5,,,,,Unknown,
6,1,Gap,9,False,True,11146,Imperata cylindrica,0.5,Imperata cylindrica,Blady Grass,Poaceae,Monocotyledons,Medium Tufted grass/sedge,
6,1,Gap,9,False,True,11145,Hypochaeris radicata,1.0,Hypochaeris radicata,Flatweed,,,Forb,Introduced
6,1,Gap,9,False,True,11144,Hypericum gramineum,0.5,Hypericum gramineum,Small St John's Wort,Clusiaceae,Dicotyledons,Medium Forb/Herb,
6,1,Gap,9,False,True,11143,Hydrocotyle spp,0.5,Hydrocotyle hirta,Hairy Pennywort,Apiaceae,Dicotyledons,Medium Forb/Herb,
