Treatment,Plot Number,Quadrat Number,Fenced,Gap,Shade Tolerant,Life Form,Year,0
Control,2,12,False,False,True,Prostrate or Mat-forming Forb/Herb,0,40.0
Control,2,12,False,False,True,Prostrate or Mat-forming Forb/Herb,3,10.0
Control,2,12,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Control,2,13,False,False,False,Large Forb/Herb,0,1.5
Control,2,13,False,False,False,Large Forb/Herb,3,5.5
Control,2,13,False,False,False,Large Forb/Herb,6,1.0
Control,2,13,False,False,False,Medium Forb/Herb,0,1.5
Control,2,13,False,False,False,Medium Forb/Herb,3,2.0
Control,2,13,False,False,False,Medium Forb/Herb,6,1.5
Control,2,13,False,False,False,Medium Tufted grass/sedge,0,0.0
Control,2,13,False,False,False,Medium Tufted grass/sedge,3,0.5
Control,2,13,False,False,False,Medium Tufted grass/sedge,6,0.0
Control,2,13,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Control,2,13,False,False,False,Prostrate or Mat-forming Forb/Herb,3,1.0
Control,2,13,False,False,False,Prostrate or Mat-forming Forb/Herb,6,1.5
Control,2,13,False,False,False,Small Non-tufted grass/sedge,0,0.0
Control,2,13,False,False,False,Small Non-tufted grass/sedge,3,1.0
Control,2,13,False,False,False,Small Non-tufted grass/sedge,6,0.5
Control,2,13,False,False,False,Small Tufted grass/sedge,0,60.0
Control,2,13,False,False,False,Small Tufted grass/sedge,3,11.0
Control,2,13,False,False,False,Small Tufted grass/sedge,6,0.5
Control,2,13,False,False,True,Large Forb/Herb,0,10.0
Control,2,13,False,False,True,Large Forb/Herb,3,40.0
Control,2,13,False,False,True,Large Forb/Herb,6,50.0
Control,2,13,False,False,True,Medium Forb/Herb,0,0.5
Control,2,13,False,False,True,Medium Forb/Herb,3,1.0
Control,2,13,False,False,True,Medium Forb/Herb,6,0.5
Control,2,13,False,False,True,Medium Non-tufted grass/sedge,0,10.0
Control,2,13,False,False,True,Medium Non-tufted grass/sedge,3,20.0
Control,2,13,False,False,True,Medium Non-tufted grass/sedge,6,1.0
Control,2,13,False,False,True,Prostrate or Mat-forming Forb/Herb,0,20.0
Control,2,13,False,False,True,Prostrate or Mat-forming Forb/Herb,3,1.0
Control,2,13,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Control,2,13,False,False,True,Small Tufted grass/sedge,0,0.5
Control,2,13,False,False,True,Small Tufted grass/sedge,3,0.0
Control,2,13,False,False,True,Small Tufted grass/sedge,6,0.0
Control,2,14,False,False,False,Large Forb/Herb,0,1.0
Control,2,14,False,False,False,Large Forb/Herb,3,2.0
Control,2,14,False,False,False,Large Forb/Herb,6,1.5
Control,2,14,False,False,False,Large Tufted grass/sedge,0,0.0
Control,2,14,False,False,False,Large Tufted grass/sedge,3,0.5
Control,2,14,False,False,False,Large Tufted grass/sedge,6,0.0
Control,2,14,False,False,False,Medium Forb/Herb,0,2.0
Control,2,14,False,False,False,Medium Forb/Herb,3,3.0
Control,2,14,False,False,False,Medium Forb/Herb,6,2.0
Control,2,14,False,False,False,Medium Tufted grass/sedge,0,0.5
Control,2,14,False,False,False,Medium Tufted grass/sedge,3,1.0
Control,2,14,False,False,False,Medium Tufted grass/sedge,6,0.5
Control,2,14,False,False,False,Non-tufted Ground Fern,0,0.0
Control,2,14,False,False,False,Non-tufted Ground Fern,3,1.0
Control,2,14,False,False,False,Non-tufted Ground Fern,6,0.0
Control,2,14,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Control,2,14,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Control,2,14,False,False,False,Prostrate or Mat-forming Forb/Herb,6,1.5
Control,2,14,False,False,False,Small Non-tufted grass/sedge,0,0.5
Control,2,14,False,False,False,Small Non-tufted grass/sedge,3,0.5
Control,2,14,False,False,False,Small Non-tufted grass/sedge,6,0.0
Control,2,14,False,False,False,Small Tufted grass/sedge,0,1.5
Control,2,14,False,False,False,Small Tufted grass/sedge,3,1.0
Control,2,14,False,False,False,Small Tufted grass/sedge,6,0.5
Control,2,14,False,False,True,Large Forb/Herb,0,40.0
Control,2,14,False,False,True,Large Forb/Herb,3,40.5
Control,2,14,False,False,True,Large Forb/Herb,6,40.0
Control,2,14,False,False,True,Medium Forb/Herb,0,0.5
Control,2,14,False,False,True,Medium Forb/Herb,3,1.5
Control,2,14,False,False,True,Medium Forb/Herb,6,0.5
Control,2,14,False,False,True,Medium Non-tufted grass/sedge,0,0.5
Control,2,14,False,False,True,Medium Non-tufted grass/sedge,3,1.0
Control,2,14,False,False,True,Medium Non-tufted grass/sedge,6,0.5
Control,2,14,False,False,True,Prostrate or Mat-forming Forb/Herb,0,1.0
Control,2,14,False,False,True,Prostrate or Mat-forming Forb/Herb,3,1.0
Control,2,14,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Control,2,14,False,False,True,Small Tufted grass/sedge,0,0.0
Control,2,14,False,False,True,Small Tufted grass/sedge,3,0.0
Control,2,14,False,False,True,Small Tufted grass/sedge,6,0.5
Control,2,15,False,False,False,Large Forb/Herb,0,1.0
Control,2,15,False,False,False,Large Forb/Herb,3,5.0
Control,2,15,False,False,False,Large Forb/Herb,6,1.0
Control,2,15,False,False,False,Medium Forb/Herb,0,1.0
Control,2,15,False,False,False,Medium Forb/Herb,3,1.0
Control,2,15,False,False,False,Medium Forb/Herb,6,2.5
Control,2,15,False,False,False,Medium Tufted grass/sedge,0,0.5
Control,2,15,False,False,False,Medium Tufted grass/sedge,3,1.0
Control,2,15,False,False,False,Medium Tufted grass/sedge,6,1.0
Control,2,15,False,False,False,Non-tufted Ground Fern,0,0.0
Control,2,15,False,False,False,Non-tufted Ground Fern,3,1.0
Control,2,15,False,False,False,Non-tufted Ground Fern,6,0.5
Control,2,15,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Control,2,15,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.5
Control,2,15,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Control,2,15,False,False,False,Small Non-tufted grass/sedge,0,0.5
Control,2,15,False,False,False,Small Non-tufted grass/sedge,3,1.0
Control,2,15,False,False,False,Small Non-tufted grass/sedge,6,0.5
Control,2,15,False,False,False,Small Tufted grass/sedge,0,0.5
Control,2,15,False,False,False,Small Tufted grass/sedge,3,0.5
Control,2,15,False,False,False,Small Tufted grass/sedge,6,0.5
Control,2,15,False,False,True,Climber,0,0.0
Control,2,15,False,False,True,Climber,3,0.5
Control,2,15,False,False,True,Climber,6,0.0
Control,2,15,False,False,True,Large Forb/Herb,0,1.0
Control,2,15,False,False,True,Large Forb/Herb,3,10.0
Control,2,15,False,False,True,Large Forb/Herb,6,20.0
Control,2,15,False,False,True,Medium Forb/Herb,0,1.0
Control,2,15,False,False,True,Medium Forb/Herb,3,1.0
Control,2,15,False,False,True,Medium Forb/Herb,6,1.0
Control,2,15,False,False,True,Medium Non-tufted grass/sedge,0,0.5
Control,2,15,False,False,True,Medium Non-tufted grass/sedge,3,0.5
Control,2,15,False,False,True,Medium Non-tufted grass/sedge,6,1.0
Control,2,15,False,False,True,Small Tufted grass/sedge,0,0.0
Control,2,15,False,False,True,Small Tufted grass/sedge,3,0.0
Control,2,15,False,False,True,Small Tufted grass/sedge,6,0.5
Control,2,16,False,False,False,Large Forb/Herb,0,1.5
Control,2,16,False,False,False,Large Forb/Herb,3,1.5
Control,2,16,False,False,False,Large Forb/Herb,6,1.0
Control,2,16,False,False,False,Medium Forb/Herb,0,2.5
Control,2,16,False,False,False,Medium Forb/Herb,3,2.0
Control,2,16,False,False,False,Medium Forb/Herb,6,3.0
Control,2,16,False,False,False,Medium Tufted grass/sedge,0,0.0
Control,2,16,False,False,False,Medium Tufted grass/sedge,3,1.0
Control,2,16,False,False,False,Medium Tufted grass/sedge,6,0.5
Control,2,16,False,False,False,Non-tufted Ground Fern,0,0.0
Control,2,16,False,False,False,Non-tufted Ground Fern,3,5.0
Control,2,16,False,False,False,Non-tufted Ground Fern,6,0.0
Control,2,16,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Control,2,16,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Control,2,16,False,False,False,Prostrate or Mat-forming Forb/Herb,6,1.0
Control,2,16,False,False,False,Small Non-tufted grass/sedge,0,0.5
Control,2,16,False,False,False,Small Non-tufted grass/sedge,3,1.0
Control,2,16,False,False,False,Small Non-tufted grass/sedge,6,0.0
Control,2,16,False,False,False,Small Tufted grass/sedge,0,1.5
Control,2,16,False,False,False,Small Tufted grass/sedge,3,0.0
Control,2,16,False,False,False,Small Tufted grass/sedge,6,0.0
Control,2,16,False,False,True,Large Forb/Herb,0,5.0
Control,2,16,False,False,True,Large Forb/Herb,3,20.0
Control,2,16,False,False,True,Large Forb/Herb,6,10.0
Control,2,16,False,False,True,Medium Forb/Herb,0,0.0
Control,2,16,False,False,True,Medium Forb/Herb,3,0.0
Control,2,16,False,False,True,Medium Forb/Herb,6,0.5
Control,2,16,False,False,True,Medium Non-tufted grass/sedge,0,0.5
Control,2,16,False,False,True,Medium Non-tufted grass/sedge,3,0.5
Control,2,16,False,False,True,Medium Non-tufted grass/sedge,6,0.5
Control,2,16,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.0
Control,2,16,False,False,True,Prostrate or Mat-forming Forb/Herb,3,0.5
Control,2,16,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Control,4,1,False,True,False,Large Forb/Herb,0,2.0
Control,4,1,False,True,False,Large Forb/Herb,3,1.0
Control,4,1,False,True,False,Large Forb/Herb,6,0.5
Control,4,1,False,True,False,Medium Forb/Herb,0,2.0
Control,4,1,False,True,False,Medium Forb/Herb,3,5.5
Control,4,1,False,True,False,Medium Forb/Herb,6,6.5
Control,4,1,False,True,False,Medium Non-tufted grass/sedge,0,0.0
Control,4,1,False,True,False,Medium Non-tufted grass/sedge,3,0.0
Control,4,1,False,True,False,Medium Non-tufted grass/sedge,6,0.5
Control,4,1,False,True,False,Medium Tufted grass/sedge,0,5.5
Control,4,1,False,True,False,Medium Tufted grass/sedge,3,1.5
Control,4,1,False,True,False,Medium Tufted grass/sedge,6,0.0
Control,4,1,False,True,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Control,4,1,False,True,False,Prostrate or Mat-forming Forb/Herb,3,1.5
Control,4,1,False,True,False,Prostrate or Mat-forming Forb/Herb,6,1.0
Control,4,1,False,True,False,Small Non-tufted grass/sedge,0,0.5
Control,4,1,False,True,False,Small Non-tufted grass/sedge,3,1.0
Control,4,1,False,True,False,Small Non-tufted grass/sedge,6,1.0
Control,4,1,False,True,False,Small Tufted grass/sedge,0,0.0
Control,4,1,False,True,False,Small Tufted grass/sedge,3,1.0
Control,4,1,False,True,False,Small Tufted grass/sedge,6,0.0
Control,4,1,False,True,True,Climber,0,0.5
Control,4,1,False,True,True,Climber,3,1.0
Control,4,1,False,True,True,Climber,6,0.0
Control,4,1,False,True,True,Large Forb/Herb,0,60.0
Control,4,1,False,True,True,Large Forb/Herb,3,80.0
Control,4,1,False,True,True,Large Forb/Herb,6,60.0
Control,4,1,False,True,True,Medium Forb/Herb,0,1.5
Control,4,1,False,True,True,Medium Forb/Herb,3,4.5
Control,4,1,False,True,True,Medium Forb/Herb,6,2.5
Control,4,1,False,True,True,Medium Non-tufted grass/sedge,0,5.0
Control,4,1,False,True,True,Medium Non-tufted grass/sedge,3,0.5
Control,4,1,False,True,True,Medium Non-tufted grass/sedge,6,1.0
Control,4,1,False,True,True,Prostrate or Mat-forming Forb/Herb,0,1.0
Control,4,1,False,True,True,Prostrate or Mat-forming Forb/Herb,3,6.0
Control,4,1,False,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Control,4,2,False,False,False,Large Forb/Herb,0,1.5
Control,4,2,False,False,False,Large Forb/Herb,3,2.5
Control,4,2,False,False,False,Large Forb/Herb,6,0.0
Control,4,2,False,False,False,Medium Forb/Herb,0,3.0
Control,4,2,False,False,False,Medium Forb/Herb,3,3.0
Control,4,2,False,False,False,Medium Forb/Herb,6,0.5
Control,4,2,False,False,False,Medium Non-tufted grass/sedge,0,0.0
Control,4,2,False,False,False,Medium Non-tufted grass/sedge,3,0.0
Control,4,2,False,False,False,Medium Non-tufted grass/sedge,6,1.0
Control,4,2,False,False,False,Medium Tufted grass/sedge,0,0.5
Control,4,2,False,False,False,Medium Tufted grass/sedge,3,1.0
Control,4,2,False,False,False,Medium Tufted grass/sedge,6,0.5
Control,4,2,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Control,4,2,False,False,False,Prostrate or Mat-forming Forb/Herb,3,1.5
Control,4,2,False,False,False,Prostrate or Mat-forming Forb/Herb,6,1.0
Control,4,2,False,False,False,Small Non-tufted grass/sedge,0,0.5
Control,4,2,False,False,False,Small Non-tufted grass/sedge,3,0.5
Control,4,2,False,False,False,Small Non-tufted grass/sedge,6,0.5
Control,4,2,False,False,False,Small Tufted grass/sedge,0,5.0
Control,4,2,False,False,False,Small Tufted grass/sedge,3,2.0
Control,4,2,False,False,False,Small Tufted grass/sedge,6,0.0
Control,4,2,False,False,True,Climber,0,0.0
Control,4,2,False,False,True,Climber,3,0.0
Control,4,2,False,False,True,Climber,6,0.5
Control,4,2,False,False,True,Large Forb/Herb,0,10.0
Control,4,2,False,False,True,Large Forb/Herb,3,30.0
Control,4,2,False,False,True,Large Forb/Herb,6,30.0
Control,4,2,False,False,True,Medium Forb/Herb,0,1.5
Control,4,2,False,False,True,Medium Forb/Herb,3,7.5
Control,4,2,False,False,True,Medium Forb/Herb,6,1.0
Control,4,2,False,False,True,Medium Non-tufted grass/sedge,0,0.5
Control,4,2,False,False,True,Medium Non-tufted grass/sedge,3,1.0
Control,4,2,False,False,True,Medium Non-tufted grass/sedge,6,0.5
Control,4,2,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Control,4,2,False,False,True,Prostrate or Mat-forming Forb/Herb,3,0.5
Control,4,2,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Control,4,3,False,True,False,Large Forb/Herb,0,1.5
Control,4,3,False,True,False,Large Forb/Herb,3,2.0
Control,4,3,False,True,False,Large Forb/Herb,6,0.0
Control,4,3,False,True,False,Medium Forb/Herb,0,0.0
Control,4,3,False,True,False,Medium Forb/Herb,3,1.5
Control,4,3,False,True,False,Medium Forb/Herb,6,1.0
Control,4,3,False,True,False,Medium Tufted grass/sedge,0,1.0
Control,4,3,False,True,False,Medium Tufted grass/sedge,3,1.0
Control,4,3,False,True,False,Medium Tufted grass/sedge,6,0.0
Control,4,3,False,True,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Control,4,3,False,True,False,Prostrate or Mat-forming Forb/Herb,3,2.0
Control,4,3,False,True,False,Prostrate or Mat-forming Forb/Herb,6,0.5
Control,4,3,False,True,False,Small Non-tufted grass/sedge,0,0.5
Control,4,3,False,True,False,Small Non-tufted grass/sedge,3,1.0
Control,4,3,False,True,False,Small Non-tufted grass/sedge,6,0.0
Control,4,3,False,True,False,Small Tufted grass/sedge,0,0.5
Control,4,3,False,True,False,Small Tufted grass/sedge,3,1.5
Control,4,3,False,True,False,Small Tufted grass/sedge,6,1.0
Control,4,3,False,True,True,Climber,0,0.0
Control,4,3,False,True,True,Climber,3,0.5
Control,4,3,False,True,True,Climber,6,0.0
Control,4,3,False,True,True,Large Forb/Herb,0,60.0
Control,4,3,False,True,True,Large Forb/Herb,3,90.0
Control,4,3,False,True,True,Large Forb/Herb,6,60.0
Control,4,3,False,True,True,Medium Forb/Herb,0,2.0
Control,4,3,False,True,True,Medium Forb/Herb,3,3.0
Control,4,3,False,True,True,Medium Forb/Herb,6,1.5
Control,4,3,False,True,True,Medium Non-tufted grass/sedge,0,5.0
Control,4,3,False,True,True,Medium Non-tufted grass/sedge,3,0.5
Control,4,3,False,True,True,Medium Non-tufted grass/sedge,6,0.5
Control,4,3,False,True,True,Prostrate or Mat-forming Forb/Herb,0,1.0
Control,4,3,False,True,True,Prostrate or Mat-forming Forb/Herb,3,6.0
Control,4,3,False,True,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Control,4,4,False,True,False,Large Forb/Herb,0,1.5
Control,4,4,False,True,False,Large Forb/Herb,3,1.5
Control,4,4,False,True,False,Large Forb/Herb,6,0.5
Control,4,4,False,True,False,Medium Forb/Herb,0,2.0
Control,4,4,False,True,False,Medium Forb/Herb,3,3.0
Control,4,4,False,True,False,Medium Forb/Herb,6,22.0
Control,4,4,False,True,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Control,4,4,False,True,False,Prostrate or Mat-forming Forb/Herb,3,1.0
Control,4,4,False,True,False,Prostrate or Mat-forming Forb/Herb,6,1.0
Control,4,4,False,True,False,Small Non-tufted grass/sedge,0,0.5
Control,4,4,False,True,False,Small Non-tufted grass/sedge,3,0.5
Control,4,4,False,True,False,Small Non-tufted grass/sedge,6,0.5
Control,4,4,False,True,False,Small Shrub,0,0.0
Control,4,4,False,True,False,Small Shrub,3,0.5
Control,4,4,False,True,False,Small Shrub,6,0.0
Control,4,4,False,True,False,Small Tufted grass/sedge,0,1.0
Control,4,4,False,True,False,Small Tufted grass/sedge,3,2.5
Control,4,4,False,True,False,Small Tufted grass/sedge,6,0.5
Control,4,4,False,True,True,Climber,0,0.0
Control,4,4,False,True,True,Climber,3,0.5
Control,4,4,False,True,True,Climber,6,0.0
Control,4,4,False,True,True,Large Forb/Herb,0,20.0
Control,4,4,False,True,True,Large Forb/Herb,3,50.0
Control,4,4,False,True,True,Large Forb/Herb,6,40.0
Control,4,4,False,True,True,Medium Forb/Herb,0,1.0
Control,4,4,False,True,True,Medium Forb/Herb,3,3.0
Control,4,4,False,True,True,Medium Forb/Herb,6,0.5
Control,4,4,False,True,True,Medium Non-tufted grass/sedge,0,0.0
Control,4,4,False,True,True,Medium Non-tufted grass/sedge,3,1.5
Control,4,4,False,True,True,Medium Non-tufted grass/sedge,6,0.5
Control,4,4,False,True,True,Prostrate Shrub,0,0.0
Control,4,4,False,True,True,Prostrate Shrub,3,0.5
Control,4,4,False,True,True,Prostrate Shrub,6,0.0
Control,4,4,False,True,True,Prostrate or Mat-forming Forb/Herb,0,5.0
Control,4,4,False,True,True,Prostrate or Mat-forming Forb/Herb,3,5.5
Control,4,4,False,True,True,Prostrate or Mat-forming Forb/Herb,6,0.5
Control,4,5,False,True,False,Large Forb/Herb,0,2.5
Control,4,5,False,True,False,Large Forb/Herb,3,2.0
Control,4,5,False,True,False,Large Forb/Herb,6,0.5
Control,4,5,False,True,False,Medium Forb/Herb,0,2.5
Control,4,5,False,True,False,Medium Forb/Herb,3,4.0
Control,4,5,False,True,False,Medium Forb/Herb,6,0.5
Control,4,5,False,True,False,Medium Tufted grass/sedge,0,5.5
Control,4,5,False,True,False,Medium Tufted grass/sedge,3,1.0
Control,4,5,False,True,False,Medium Tufted grass/sedge,6,0.0
Control,4,5,False,True,False,Non-tufted Ground Fern,0,0.5
Control,4,5,False,True,False,Non-tufted Ground Fern,3,0.5
Control,4,5,False,True,False,Non-tufted Ground Fern,6,0.0
Control,4,5,False,True,False,Prostrate or Mat-forming Forb/Herb,0,0.5
Control,4,5,False,True,False,Prostrate or Mat-forming Forb/Herb,3,1.5
Control,4,5,False,True,False,Prostrate or Mat-forming Forb/Herb,6,1.0
Control,4,5,False,True,False,Small Non-tufted grass/sedge,0,0.5
Control,4,5,False,True,False,Small Non-tufted grass/sedge,3,0.5
Control,4,5,False,True,False,Small Non-tufted grass/sedge,6,0.0
Control,4,5,False,True,False,Small Tufted grass/sedge,0,1.0
Control,4,5,False,True,False,Small Tufted grass/sedge,3,1.5
Control,4,5,False,True,False,Small Tufted grass/sedge,6,0.0
Control,4,5,False,True,True,Climber,0,0.5
Control,4,5,False,True,True,Climber,3,1.5
Control,4,5,False,True,True,Climber,6,0.5
Control,4,5,False,True,True,Large Forb/Herb,0,40.0
Control,4,5,False,True,True,Large Forb/Herb,3,70.0
Control,4,5,False,True,True,Large Forb/Herb,6,50.0
Control,4,5,False,True,True,Medium Forb/Herb,0,2.0
Control,4,5,False,True,True,Medium Forb/Herb,3,4.0
Control,4,5,False,True,True,Medium Forb/Herb,6,1.5
Control,4,5,False,True,True,Medium Non-tufted grass/sedge,0,0.5
Control,4,5,False,True,True,Medium Non-tufted grass/sedge,3,0.0
Control,4,5,False,True,True,Medium Non-tufted grass/sedge,6,0.5
Control,4,5,False,True,True,Prostrate Shrub,0,0.0
Control,4,5,False,True,True,Prostrate Shrub,3,0.5
Control,4,5,False,True,True,Prostrate Shrub,6,0.0
Control,4,5,False,True,True,Prostrate or Mat-forming Forb/Herb,0,0.5
Control,4,5,False,True,True,Prostrate or Mat-forming Forb/Herb,3,0.0
Control,4,5,False,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Control,4,5,False,True,True,Small Tufted grass/sedge,0,0.0
Control,4,5,False,True,True,Small Tufted grass/sedge,3,0.0
Control,4,5,False,True,True,Small Tufted grass/sedge,6,0.5
Control,4,6,False,True,False,Large Forb/Herb,0,1.5
