Treatment,Plot Number,Quadrat Number,Fenced,Gap,Shade Tolerant,Life Form,Year,0
Control,2,11,False,False,True,Large Forb/Herb,0,0.234375
Control,2,11,False,False,True,Large Forb/Herb,3,0.2890625
Control,2,11,False,False,True,Large Forb/Herb,6,0.234375
Control,2,11,False,False,True,Medium Forb/Herb,0,0.020833333333333332
Control,2,11,False,False,True,Medium Forb/Herb,3,0.03125
Control,2,11,False,False,True,Medium Forb/Herb,6,0.0078125
Control,2,11,False,False,True,Medium Non-tufted grass/sedge,0,0.078125
Control,2,11,False,False,True,Medium Non-tufted grass/sedge,3,0.0390625
Control,2,11,False,False,True,Medium Non-tufted grass/sedge,6,0.0026041666666666665
Control,2,11,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.015625
Control,2,11,False,False,True,Prostrate or Mat-forming Forb/Herb,3,0.0390625
Control,2,11,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0026041666666666665
Control,2,12,False,False,False,Large Forb/Herb,0,0.01680672268907563
Control,2,12,False,False,False,Large Forb/Herb,3,0.20168067226890757
Control,2,12,False,False,False,Large Forb/Herb,6,0.058823529411764705
Control,2,12,False,False,False,Large Tufted grass/sedge,0,0.008403361344537815
Control,2,12,False,False,False,Large Tufted grass/sedge,3,0.0
Control,2,12,False,False,False,Large Tufted grass/sedge,6,0.0
Control,2,12,False,False,False,Medium Forb/Herb,0,0.008403361344537815
Control,2,12,False,False,False,Medium Forb/Herb,3,0.10084033613445378
Control,2,12,False,False,False,Medium Forb/Herb,6,0.08403361344537816
Control,2,12,False,False,False,Medium Non-tufted grass/sedge,0,0.0
Control,2,12,False,False,False,Medium Non-tufted grass/sedge,3,0.0
Control,2,12,False,False,False,Medium Non-tufted grass/sedge,6,0.05042016806722689
Control,2,12,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.10084033613445378
Control,2,12,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.01680672268907563
Control,2,12,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.01680672268907563
Control,2,12,False,False,False,Small Non-tufted grass/sedge,0,0.0
Control,2,12,False,False,False,Small Non-tufted grass/sedge,3,0.01680672268907563
Control,2,12,False,False,False,Small Non-tufted grass/sedge,6,0.0
Control,2,12,False,False,False,Small Shrub,0,0.0
Control,2,12,False,False,False,Small Shrub,3,0.01680672268907563
Control,2,12,False,False,False,Small Shrub,6,0.0
Control,2,12,False,False,False,Small Tufted grass/sedge,0,0.25210084033613445
Control,2,12,False,False,False,Small Tufted grass/sedge,3,0.0
Control,2,12,False,False,False,Small Tufted grass/sedge,6,0.05042016806722689
Control,2,12,False,False,True,Climber,0,0.001272264631043257
Control,2,12,False,False,True,Climber,3,0.002544529262086514
Control,2,12,False,False,True,Climber,6,0.0
Control,2,12,False,False,True,Large Forb/Herb,0,0.19083969465648856
Control,2,12,False,False,True,Large Forb/Herb,3,0.3816793893129771
Control,2,12,False,False,True,Large Forb/Herb,6,0.16539440203562342
Control,2,12,False,False,True,Medium Forb/Herb,0,0.007633587786259542
Control,2,12,False,False,True,Medium Forb/Herb,3,0.015267175572519083
Control,2,12,False,False,True,Medium Forb/Herb,6,0.001272264631043257
Control,2,12,False,False,True,Medium Non-tufted grass/sedge,0,0.06361323155216285
Control,2,12,False,False,True,Medium Non-tufted grass/sedge,3,0.015267175572519083
Control,2,12,False,False,True,Medium Non-tufted grass/sedge,6,0.001272264631043257
Control,2,12,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.11450381679389313
Control,2,12,False,False,True,Prostrate or Mat-forming Forb/Herb,3,0.03816793893129771
Control,2,12,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.001272264631043257
Control,2,13,False,False,False,Large Forb/Herb,0,0.013215859030837005
Control,2,13,False,False,False,Large Forb/Herb,3,0.07048458149779736
Control,2,13,False,False,False,Large Forb/Herb,6,0.02643171806167401
Control,2,13,False,False,False,Medium Forb/Herb,0,0.013215859030837005
Control,2,13,False,False,False,Medium Forb/Herb,3,0.03524229074889868
Control,2,13,False,False,False,Medium Forb/Herb,6,0.013215859030837005
Control,2,13,False,False,False,Medium Tufted grass/sedge,0,0.0
Control,2,13,False,False,False,Medium Tufted grass/sedge,3,0.004405286343612335
Control,2,13,False,False,False,Medium Tufted grass/sedge,6,0.0
Control,2,13,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Control,2,13,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.02643171806167401
Control,2,13,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.030837004405286344
Control,2,13,False,False,False,Small Non-tufted grass/sedge,0,0.0
Control,2,13,False,False,False,Small Non-tufted grass/sedge,3,0.02643171806167401
Control,2,13,False,False,False,Small Non-tufted grass/sedge,6,0.004405286343612335
Control,2,13,False,False,False,Small Tufted grass/sedge,0,0.5726872246696035
Control,2,13,False,False,False,Small Tufted grass/sedge,3,0.15859030837004406
Control,2,13,False,False,False,Small Tufted grass/sedge,6,0.004405286343612335
Control,2,13,False,False,True,Large Forb/Herb,0,0.07853403141361257
Control,2,13,False,False,True,Large Forb/Herb,3,0.2356020942408377
Control,2,13,False,False,True,Large Forb/Herb,6,0.2879581151832461
Control,2,13,False,False,True,Medium Forb/Herb,0,0.002617801047120419
Control,2,13,False,False,True,Medium Forb/Herb,3,0.015706806282722512
Control,2,13,False,False,True,Medium Forb/Herb,6,0.002617801047120419
Control,2,13,False,False,True,Medium Non-tufted grass/sedge,0,0.07853403141361257
Control,2,13,False,False,True,Medium Non-tufted grass/sedge,3,0.13089005235602094
Control,2,13,False,False,True,Medium Non-tufted grass/sedge,6,0.015706806282722512
Control,2,13,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.13089005235602094
Control,2,13,False,False,True,Prostrate or Mat-forming Forb/Herb,3,0.015706806282722512
Control,2,13,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.002617801047120419
Control,2,13,False,False,True,Small Tufted grass/sedge,0,0.002617801047120419
Control,2,13,False,False,True,Small Tufted grass/sedge,3,0.0
Control,2,13,False,False,True,Small Tufted grass/sedge,6,0.0
Control,2,14,False,False,False,Large Forb/Herb,0,0.02531645569620253
Control,2,14,False,False,False,Large Forb/Herb,3,0.1518987341772152
Control,2,14,False,False,False,Large Forb/Herb,6,0.08860759493670886
Control,2,14,False,False,False,Large Tufted grass/sedge,0,0.0
Control,2,14,False,False,False,Large Tufted grass/sedge,3,0.012658227848101266
Control,2,14,False,False,False,Large Tufted grass/sedge,6,0.0
Control,2,14,False,False,False,Medium Forb/Herb,0,0.05063291139240506
Control,2,14,False,False,False,Medium Forb/Herb,3,0.12658227848101267
Control,2,14,False,False,False,Medium Forb/Herb,6,0.05063291139240506
Control,2,14,False,False,False,Medium Tufted grass/sedge,0,0.012658227848101266
Control,2,14,False,False,False,Medium Tufted grass/sedge,3,0.0759493670886076
Control,2,14,False,False,False,Medium Tufted grass/sedge,6,0.012658227848101266
Control,2,14,False,False,False,Non-tufted Ground Fern,0,0.0
Control,2,14,False,False,False,Non-tufted Ground Fern,3,0.0759493670886076
Control,2,14,False,False,False,Non-tufted Ground Fern,6,0.0
Control,2,14,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.012658227848101266
Control,2,14,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.012658227848101266
Control,2,14,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.08860759493670886
Control,2,14,False,False,False,Small Non-tufted grass/sedge,0,0.012658227848101266
Control,2,14,False,False,False,Small Non-tufted grass/sedge,3,0.012658227848101266
Control,2,14,False,False,False,Small Non-tufted grass/sedge,6,0.0
Control,2,14,False,False,False,Small Tufted grass/sedge,0,0.08860759493670886
Control,2,14,False,False,False,Small Tufted grass/sedge,3,0.0759493670886076
Control,2,14,False,False,False,Small Tufted grass/sedge,6,0.012658227848101266
Control,2,14,False,False,True,Large Forb/Herb,0,0.2980132450331126
Control,2,14,False,False,True,Large Forb/Herb,3,0.30132450331125826
Control,2,14,False,False,True,Large Forb/Herb,6,0.2980132450331126
Control,2,14,False,False,True,Medium Forb/Herb,0,0.0033112582781456954
Control,2,14,False,False,True,Medium Forb/Herb,3,0.023178807947019868
Control,2,14,False,False,True,Medium Forb/Herb,6,0.0033112582781456954
Control,2,14,False,False,True,Medium Non-tufted grass/sedge,0,0.0033112582781456954
Control,2,14,False,False,True,Medium Non-tufted grass/sedge,3,0.019867549668874173
Control,2,14,False,False,True,Medium Non-tufted grass/sedge,6,0.0033112582781456954
Control,2,14,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.019867549668874173
Control,2,14,False,False,True,Prostrate or Mat-forming Forb/Herb,3,0.019867549668874173
Control,2,14,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.0033112582781456954
Control,2,14,False,False,True,Small Tufted grass/sedge,0,0.0
Control,2,14,False,False,True,Small Tufted grass/sedge,3,0.0
Control,2,14,False,False,True,Small Tufted grass/sedge,6,0.0033112582781456954
Control,2,15,False,False,False,Large Forb/Herb,0,0.03278688524590164
Control,2,15,False,False,False,Large Forb/Herb,3,0.2459016393442623
Control,2,15,False,False,False,Large Forb/Herb,6,0.03278688524590164
Control,2,15,False,False,False,Medium Forb/Herb,0,0.03278688524590164
Control,2,15,False,False,False,Medium Forb/Herb,3,0.09836065573770492
Control,2,15,False,False,False,Medium Forb/Herb,6,0.08196721311475409
Control,2,15,False,False,False,Medium Tufted grass/sedge,0,0.01639344262295082
Control,2,15,False,False,False,Medium Tufted grass/sedge,3,0.09836065573770492
Control,2,15,False,False,False,Medium Tufted grass/sedge,6,0.03278688524590164
Control,2,15,False,False,False,Non-tufted Ground Fern,0,0.0
Control,2,15,False,False,False,Non-tufted Ground Fern,3,0.09836065573770492
Control,2,15,False,False,False,Non-tufted Ground Fern,6,0.01639344262295082
Control,2,15,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Control,2,15,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.01639344262295082
Control,2,15,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.01639344262295082
Control,2,15,False,False,False,Small Non-tufted grass/sedge,0,0.01639344262295082
Control,2,15,False,False,False,Small Non-tufted grass/sedge,3,0.09836065573770492
Control,2,15,False,False,False,Small Non-tufted grass/sedge,6,0.01639344262295082
Control,2,15,False,False,False,Small Tufted grass/sedge,0,0.01639344262295082
Control,2,15,False,False,False,Small Tufted grass/sedge,3,0.01639344262295082
Control,2,15,False,False,False,Small Tufted grass/sedge,6,0.01639344262295082
Control,2,15,False,False,True,Climber,0,0.0
Control,2,15,False,False,True,Climber,3,0.009433962264150943
Control,2,15,False,False,True,Climber,6,0.0
Control,2,15,False,False,True,Large Forb/Herb,0,0.05660377358490566
Control,2,15,False,False,True,Large Forb/Herb,3,0.2830188679245283
Control,2,15,False,False,True,Large Forb/Herb,6,0.4716981132075472
Control,2,15,False,False,True,Medium Forb/Herb,0,0.05660377358490566
Control,2,15,False,False,True,Medium Forb/Herb,3,0.018867924528301886
Control,2,15,False,False,True,Medium Forb/Herb,6,0.018867924528301886
Control,2,15,False,False,True,Medium Non-tufted grass/sedge,0,0.009433962264150943
Control,2,15,False,False,True,Medium Non-tufted grass/sedge,3,0.009433962264150943
Control,2,15,False,False,True,Medium Non-tufted grass/sedge,6,0.05660377358490566
Control,2,15,False,False,True,Small Tufted grass/sedge,0,0.0
Control,2,15,False,False,True,Small Tufted grass/sedge,3,0.0
Control,2,15,False,False,True,Small Tufted grass/sedge,6,0.009433962264150943
Control,2,16,False,False,False,Large Forb/Herb,0,0.043478260869565216
Control,2,16,False,False,False,Large Forb/Herb,3,0.10144927536231885
Control,2,16,False,False,False,Large Forb/Herb,6,0.028985507246376812
Control,2,16,False,False,False,Medium Forb/Herb,0,0.07246376811594203
Control,2,16,False,False,False,Medium Forb/Herb,3,0.057971014492753624
Control,2,16,False,False,False,Medium Forb/Herb,6,0.08695652173913043
Control,2,16,False,False,False,Medium Tufted grass/sedge,0,0.0
Control,2,16,False,False,False,Medium Tufted grass/sedge,3,0.08695652173913043
Control,2,16,False,False,False,Medium Tufted grass/sedge,6,0.014492753623188406
Control,2,16,False,False,False,Non-tufted Ground Fern,0,0.0
Control,2,16,False,False,False,Non-tufted Ground Fern,3,0.21739130434782608
Control,2,16,False,False,False,Non-tufted Ground Fern,6,0.0
Control,2,16,False,False,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Control,2,16,False,False,False,Prostrate or Mat-forming Forb/Herb,3,0.0
Control,2,16,False,False,False,Prostrate or Mat-forming Forb/Herb,6,0.08695652173913043
Control,2,16,False,False,False,Small Non-tufted grass/sedge,0,0.014492753623188406
Control,2,16,False,False,False,Small Non-tufted grass/sedge,3,0.08695652173913043
Control,2,16,False,False,False,Small Non-tufted grass/sedge,6,0.0
Control,2,16,False,False,False,Small Tufted grass/sedge,0,0.10144927536231885
Control,2,16,False,False,False,Small Tufted grass/sedge,3,0.0
Control,2,16,False,False,False,Small Tufted grass/sedge,6,0.0
Control,2,16,False,False,True,Large Forb/Herb,0,0.1485148514851485
Control,2,16,False,False,True,Large Forb/Herb,3,0.49504950495049505
Control,2,16,False,False,True,Large Forb/Herb,6,0.297029702970297
Control,2,16,False,False,True,Medium Forb/Herb,0,0.0
Control,2,16,False,False,True,Medium Forb/Herb,3,0.0
Control,2,16,False,False,True,Medium Forb/Herb,6,0.009900990099009901
Control,2,16,False,False,True,Medium Non-tufted grass/sedge,0,0.009900990099009901
Control,2,16,False,False,True,Medium Non-tufted grass/sedge,3,0.009900990099009901
Control,2,16,False,False,True,Medium Non-tufted grass/sedge,6,0.009900990099009901
Control,2,16,False,False,True,Prostrate or Mat-forming Forb/Herb,0,0.0
Control,2,16,False,False,True,Prostrate or Mat-forming Forb/Herb,3,0.009900990099009901
Control,2,16,False,False,True,Prostrate or Mat-forming Forb/Herb,6,0.009900990099009901
Control,4,1,False,True,False,Large Forb/Herb,0,0.039603960396039604
Control,4,1,False,True,False,Large Forb/Herb,3,0.0594059405940594
Control,4,1,False,True,False,Large Forb/Herb,6,0.009900990099009901
Control,4,1,False,True,False,Medium Forb/Herb,0,0.039603960396039604
Control,4,1,False,True,False,Medium Forb/Herb,3,0.1485148514851485
Control,4,1,False,True,False,Medium Forb/Herb,6,0.1782178217821782
Control,4,1,False,True,False,Medium Non-tufted grass/sedge,0,0.0
Control,4,1,False,True,False,Medium Non-tufted grass/sedge,3,0.0
Control,4,1,False,True,False,Medium Non-tufted grass/sedge,6,0.009900990099009901
Control,4,1,False,True,False,Medium Tufted grass/sedge,0,0.15841584158415842
Control,4,1,False,True,False,Medium Tufted grass/sedge,3,0.06930693069306931
Control,4,1,False,True,False,Medium Tufted grass/sedge,6,0.0
Control,4,1,False,True,False,Prostrate or Mat-forming Forb/Herb,0,0.009900990099009901
Control,4,1,False,True,False,Prostrate or Mat-forming Forb/Herb,3,0.06930693069306931
Control,4,1,False,True,False,Prostrate or Mat-forming Forb/Herb,6,0.0594059405940594
Control,4,1,False,True,False,Small Non-tufted grass/sedge,0,0.009900990099009901
Control,4,1,False,True,False,Small Non-tufted grass/sedge,3,0.019801980198019802
Control,4,1,False,True,False,Small Non-tufted grass/sedge,6,0.0594059405940594
Control,4,1,False,True,False,Small Tufted grass/sedge,0,0.0
Control,4,1,False,True,False,Small Tufted grass/sedge,3,0.0594059405940594
Control,4,1,False,True,False,Small Tufted grass/sedge,6,0.0
Control,4,1,False,True,True,Climber,0,0.001890359168241966
Control,4,1,False,True,True,Climber,3,0.011342155009451797
Control,4,1,False,True,True,Climber,6,0.0
Control,4,1,False,True,True,Large Forb/Herb,0,0.24574669187145556
Control,4,1,False,True,True,Large Forb/Herb,3,0.34026465028355385
Control,4,1,False,True,True,Large Forb/Herb,6,0.24574669187145556
Control,4,1,False,True,True,Medium Forb/Herb,0,0.005671077504725898
Control,4,1,False,True,True,Medium Forb/Herb,3,0.03969754253308128
Control,4,1,False,True,True,Medium Forb/Herb,6,0.017013232514177693
Control,4,1,False,True,True,Medium Non-tufted grass/sedge,0,0.02835538752362949
Control,4,1,False,True,True,Medium Non-tufted grass/sedge,3,0.001890359168241966
Control,4,1,False,True,True,Medium Non-tufted grass/sedge,6,0.011342155009451797
Control,4,1,False,True,True,Prostrate or Mat-forming Forb/Herb,0,0.011342155009451797
Control,4,1,False,True,True,Prostrate or Mat-forming Forb/Herb,3,0.03969754253308128
Control,4,1,False,True,True,Prostrate or Mat-forming Forb/Herb,6,0.0
Control,4,2,False,False,False,Large Forb/Herb,0,0.04225352112676056
Control,4,2,False,False,False,Large Forb/Herb,3,0.1267605633802817
Control,4,2,False,False,False,Large Forb/Herb,6,0.0
Control,4,2,False,False,False,Medium Forb/Herb,0,0.08450704225352113
Control,4,2,False,False,False,Medium Forb/Herb,3,0.08450704225352113
Control,4,2,False,False,False,Medium Forb/Herb,6,0.014084507042253521
Control,4,2,False,False,False,Medium Non-tufted grass/sedge,0,0.0
Control,4,2,False,False,False,Medium Non-tufted grass/sedge,3,0.0
Control,4,2,False,False,False,Medium Non-tufted grass/sedge,6,0.028169014084507043
Control,4,2,False,False,False,Medium Tufted grass/sedge,0,0.014084507042253521
Control,4,2,False,False,False,Medium Tufted grass/sedge,3,0.08450704225352113
Control,4,2,False,False,False,Medium Tufted grass/sedge,6,0.014084507042253521
