Treatment,Plot Number,Quadrat Number,Fenced,Gap,Life Form,Year,0
Control,4,1,False,True,Large Forb/Herb,3,0.3176470588235294
Control,4,1,False,True,Large Forb/Herb,6,0.2372549019607843
Control,4,1,False,True,Medium Forb/Herb,0,0.013725490196078431
Control,4,1,False,True,Medium Forb/Herb,3,0.0392156862745098
Control,4,1,False,True,Medium Forb/Herb,6,0.03529411764705882
Control,4,1,False,True,Medium Non-tufted grass/sedge,0,0.0196078431372549
Control,4,1,False,True,Medium Non-tufted grass/sedge,3,0.00196078431372549
Control,4,1,False,True,Medium Non-tufted grass/sedge,6,0.0058823529411764705
Control,4,1,False,True,Medium Tufted grass/sedge,0,0.021568627450980392
Control,4,1,False,True,Medium Tufted grass/sedge,3,0.0058823529411764705
Control,4,1,False,True,Medium Tufted grass/sedge,6,0.0
Control,4,1,False,True,Prostrate or Mat-forming Forb/Herb,0,0.0058823529411764705
Control,4,1,False,True,Prostrate or Mat-forming Forb/Herb,3,0.029411764705882353
Control,4,1,False,True,Prostrate or Mat-forming Forb/Herb,6,0.00392156862745098
Control,4,1,False,True,Small Non-tufted grass/sedge,0,0.00196078431372549
Control,4,1,False,True,Small Non-tufted grass/sedge,3,0.00392156862745098
Control,4,1,False,True,Small Non-tufted grass/sedge,6,0.00392156862745098
Control,4,1,False,True,Small Tufted grass/sedge,0,0.0
Control,4,1,False,True,Small Tufted grass/sedge,3,0.00392156862745098
Control,4,1,False,True,Small Tufted grass/sedge,6,0.0
Control,4,2,False,False,Climber,0,0.0
Control,4,2,False,False,Climber,3,0.0
Control,4,2,False,False,Climber,6,0.004608294930875576
Control,4,2,False,False,Large Forb/Herb,0,0.10599078341013825
Control,4,2,False,False,Large Forb/Herb,3,0.2995391705069124
Control,4,2,False,False,Large Forb/Herb,6,0.2764976958525346
Control,4,2,False,False,Medium Forb/Herb,0,0.041474654377880185
Control,4,2,False,False,Medium Forb/Herb,3,0.0967741935483871
Control,4,2,False,False,Medium Forb/Herb,6,0.013824884792626729
Control,4,2,False,False,Medium Non-tufted grass/sedge,0,0.004608294930875576
Control,4,2,False,False,Medium Non-tufted grass/sedge,3,0.009216589861751152
Control,4,2,False,False,Medium Non-tufted grass/sedge,6,0.013824884792626729
Control,4,2,False,False,Medium Tufted grass/sedge,0,0.004608294930875576
Control,4,2,False,False,Medium Tufted grass/sedge,3,0.009216589861751152
Control,4,2,False,False,Medium Tufted grass/sedge,6,0.004608294930875576
Control,4,2,False,False,Prostrate or Mat-forming Forb/Herb,0,0.009216589861751152
Control,4,2,False,False,Prostrate or Mat-forming Forb/Herb,3,0.018433179723502304
Control,4,2,False,False,Prostrate or Mat-forming Forb/Herb,6,0.009216589861751152
Control,4,2,False,False,Small Non-tufted grass/sedge,0,0.004608294930875576
Control,4,2,False,False,Small Non-tufted grass/sedge,3,0.004608294930875576
Control,4,2,False,False,Small Non-tufted grass/sedge,6,0.004608294930875576
Control,4,2,False,False,Small Tufted grass/sedge,0,0.04608294930875576
Control,4,2,False,False,Small Tufted grass/sedge,3,0.018433179723502304
Control,4,2,False,False,Small Tufted grass/sedge,6,0.0
Control,4,3,False,True,Climber,0,0.0
Control,4,3,False,True,Climber,3,0.002036659877800407
Control,4,3,False,True,Climber,6,0.0
Control,4,3,False,True,Large Forb/Herb,0,0.2505091649694501
Control,4,3,False,True,Large Forb/Herb,3,0.37474541751527496
Control,4,3,False,True,Large Forb/Herb,6,0.24439918533604887
Control,4,3,False,True,Medium Forb/Herb,0,0.008146639511201629
Control,4,3,False,True,Medium Forb/Herb,3,0.018329938900203666
Control,4,3,False,True,Medium Forb/Herb,6,0.010183299389002037
Control,4,3,False,True,Medium Non-tufted grass/sedge,0,0.020366598778004074
Control,4,3,False,True,Medium Non-tufted grass/sedge,3,0.002036659877800407
Control,4,3,False,True,Medium Non-tufted grass/sedge,6,0.002036659877800407
Control,4,3,False,True,Medium Tufted grass/sedge,0,0.004073319755600814
Control,4,3,False,True,Medium Tufted grass/sedge,3,0.004073319755600814
Control,4,3,False,True,Medium Tufted grass/sedge,6,0.0
Control,4,3,False,True,Prostrate or Mat-forming Forb/Herb,0,0.004073319755600814
Control,4,3,False,True,Prostrate or Mat-forming Forb/Herb,3,0.032586558044806514
Control,4,3,False,True,Prostrate or Mat-forming Forb/Herb,6,0.004073319755600814
Control,4,3,False,True,Small Non-tufted grass/sedge,0,0.002036659877800407
Control,4,3,False,True,Small Non-tufted grass/sedge,3,0.004073319755600814
Control,4,3,False,True,Small Non-tufted grass/sedge,6,0.0
Control,4,3,False,True,Small Tufted grass/sedge,0,0.002036659877800407
Control,4,3,False,True,Small Tufted grass/sedge,3,0.006109979633401222
Control,4,3,False,True,Small Tufted grass/sedge,6,0.004073319755600814
Control,4,4,False,True,Climber,0,0.0
Control,4,4,False,True,Climber,3,0.0029850746268656717
Control,4,4,False,True,Climber,6,0.0
Control,4,4,False,True,Large Forb/Herb,0,0.12835820895522387
Control,4,4,False,True,Large Forb/Herb,3,0.3074626865671642
Control,4,4,False,True,Large Forb/Herb,6,0.2417910447761194
Control,4,4,False,True,Medium Forb/Herb,0,0.01791044776119403
Control,4,4,False,True,Medium Forb/Herb,3,0.03582089552238806
Control,4,4,False,True,Medium Forb/Herb,6,0.13432835820895522
Control,4,4,False,True,Medium Non-tufted grass/sedge,0,0.0
Control,4,4,False,True,Medium Non-tufted grass/sedge,3,0.008955223880597015
Control,4,4,False,True,Medium Non-tufted grass/sedge,6,0.0029850746268656717
Control,4,4,False,True,Prostrate Shrub,0,0.0
Control,4,4,False,True,Prostrate Shrub,3,0.0029850746268656717
Control,4,4,False,True,Prostrate Shrub,6,0.0
Control,4,4,False,True,Prostrate or Mat-forming Forb/Herb,0,0.03283582089552239
Control,4,4,False,True,Prostrate or Mat-forming Forb/Herb,3,0.03880597014925373
Control,4,4,False,True,Prostrate or Mat-forming Forb/Herb,6,0.008955223880597015
Control,4,4,False,True,Small Non-tufted grass/sedge,0,0.0029850746268656717
Control,4,4,False,True,Small Non-tufted grass/sedge,3,0.0029850746268656717
Control,4,4,False,True,Small Non-tufted grass/sedge,6,0.0029850746268656717
Control,4,4,False,True,Small Shrub,0,0.0
Control,4,4,False,True,Small Shrub,3,0.0029850746268656717
Control,4,4,False,True,Small Shrub,6,0.0
Control,4,4,False,True,Small Tufted grass/sedge,0,0.005970149253731343
Control,4,4,False,True,Small Tufted grass/sedge,3,0.014925373134328358
Control,4,4,False,True,Small Tufted grass/sedge,6,0.0029850746268656717
Control,4,5,False,True,Climber,0,0.0025188916876574307
Control,4,5,False,True,Climber,3,0.007556675062972292
Control,4,5,False,True,Climber,6,0.0025188916876574307
Control,4,5,False,True,Large Forb/Herb,0,0.2141057934508816
Control,4,5,False,True,Large Forb/Herb,3,0.36272040302267
Control,4,5,False,True,Large Forb/Herb,6,0.25440806045340053
Control,4,5,False,True,Medium Forb/Herb,0,0.022670025188916875
Control,4,5,False,True,Medium Forb/Herb,3,0.04030226700251889
Control,4,5,False,True,Medium Forb/Herb,6,0.010075566750629723
Control,4,5,False,True,Medium Non-tufted grass/sedge,0,0.0025188916876574307
Control,4,5,False,True,Medium Non-tufted grass/sedge,3,0.0
Control,4,5,False,True,Medium Non-tufted grass/sedge,6,0.0025188916876574307
Control,4,5,False,True,Medium Tufted grass/sedge,0,0.027707808564231738
Control,4,5,False,True,Medium Tufted grass/sedge,3,0.005037783375314861
Control,4,5,False,True,Medium Tufted grass/sedge,6,0.0
Control,4,5,False,True,Non-tufted Ground Fern,0,0.0025188916876574307
Control,4,5,False,True,Non-tufted Ground Fern,3,0.0025188916876574307
Control,4,5,False,True,Non-tufted Ground Fern,6,0.0
Control,4,5,False,True,Prostrate Shrub,0,0.0
Control,4,5,False,True,Prostrate Shrub,3,0.0025188916876574307
Control,4,5,False,True,Prostrate Shrub,6,0.0
Control,4,5,False,True,Prostrate or Mat-forming Forb/Herb,0,0.005037783375314861
Control,4,5,False,True,Prostrate or Mat-forming Forb/Herb,3,0.007556675062972292
Control,4,5,False,True,Prostrate or Mat-forming Forb/Herb,6,0.005037783375314861
Control,4,5,False,True,Small Non-tufted grass/sedge,0,0.0025188916876574307
Control,4,5,False,True,Small Non-tufted grass/sedge,3,0.0025188916876574307
Control,4,5,False,True,Small Non-tufted grass/sedge,6,0.0
Control,4,5,False,True,Small Tufted grass/sedge,0,0.005037783375314861
Control,4,5,False,True,Small Tufted grass/sedge,3,0.007556675062972292
Control,4,5,False,True,Small Tufted grass/sedge,6,0.0025188916876574307
Control,4,6,False,True,Climber,0,0.0
Control,4,6,False,True,Climber,3,0.002702702702702703
Control,4,6,False,True,Climber,6,0.0
Control,4,6,False,True,Large Forb/Herb,0,0.22432432432432434
Control,4,6,False,True,Large Forb/Herb,3,0.23783783783783785
Control,4,6,False,True,Large Forb/Herb,6,0.3864864864864865
Control,4,6,False,True,Medium Forb/Herb,0,0.013513513513513514
Control,4,6,False,True,Medium Forb/Herb,3,0.03783783783783784
Control,4,6,False,True,Medium Forb/Herb,6,0.010810810810810811
Control,4,6,False,True,Medium Non-tufted grass/sedge,0,0.002702702702702703
Control,4,6,False,True,Medium Non-tufted grass/sedge,3,0.005405405405405406
Control,4,6,False,True,Medium Non-tufted grass/sedge,6,0.0
Control,4,6,False,True,Medium Tufted grass/sedge,0,0.005405405405405406
Control,4,6,False,True,Medium Tufted grass/sedge,3,0.005405405405405406
Control,4,6,False,True,Medium Tufted grass/sedge,6,0.0
Control,4,6,False,True,Non-tufted Ground Fern,0,0.002702702702702703
Control,4,6,False,True,Non-tufted Ground Fern,3,0.005405405405405406
Control,4,6,False,True,Non-tufted Ground Fern,6,0.0
Control,4,6,False,True,Prostrate or Mat-forming Forb/Herb,0,0.005405405405405406
Control,4,6,False,True,Prostrate or Mat-forming Forb/Herb,3,0.013513513513513514
Control,4,6,False,True,Prostrate or Mat-forming Forb/Herb,6,0.008108108108108109
Control,4,6,False,True,Small Non-tufted grass/sedge,0,0.002702702702702703
Control,4,6,False,True,Small Non-tufted grass/sedge,3,0.008108108108108109
Control,4,6,False,True,Small Non-tufted grass/sedge,6,0.002702702702702703
Control,4,6,False,True,Small Tufted grass/sedge,0,0.002702702702702703
Control,4,6,False,True,Small Tufted grass/sedge,3,0.010810810810810811
Control,4,6,False,True,Small Tufted grass/sedge,6,0.005405405405405406
Control,4,7,False,False,Climber,0,0.0
Control,4,7,False,False,Climber,3,0.002369668246445498
Control,4,7,False,False,Climber,6,0.0
Control,4,7,False,False,Large Forb/Herb,0,0.1990521327014218
Control,4,7,False,False,Large Forb/Herb,3,0.35071090047393366
Control,4,7,False,False,Large Forb/Herb,6,0.24407582938388625
Control,4,7,False,False,Large Tufted grass/sedge,0,0.002369668246445498
Control,4,7,False,False,Large Tufted grass/sedge,3,0.002369668246445498
Control,4,7,False,False,Large Tufted grass/sedge,6,0.0
Control,4,7,False,False,Medium Forb/Herb,0,0.004739336492890996
Control,4,7,False,False,Medium Forb/Herb,3,0.026066350710900472
Control,4,7,False,False,Medium Forb/Herb,6,0.009478672985781991
Control,4,7,False,False,Medium Non-tufted grass/sedge,0,0.002369668246445498
Control,4,7,False,False,Medium Non-tufted grass/sedge,3,0.0995260663507109
Control,4,7,False,False,Medium Non-tufted grass/sedge,6,0.002369668246445498
Control,4,7,False,False,Medium Tufted grass/sedge,0,0.002369668246445498
Control,4,7,False,False,Medium Tufted grass/sedge,3,0.0071090047393364926
Control,4,7,False,False,Medium Tufted grass/sedge,6,0.0
Control,4,7,False,False,Prostrate or Mat-forming Forb/Herb,0,0.0
Control,4,7,False,False,Prostrate or Mat-forming Forb/Herb,3,0.016587677725118485
Control,4,7,False,False,Prostrate or Mat-forming Forb/Herb,6,0.004739336492890996
Control,4,7,False,False,Small Non-tufted grass/sedge,0,0.0
Control,4,7,False,False,Small Non-tufted grass/sedge,3,0.009478672985781991
Control,4,7,False,False,Small Non-tufted grass/sedge,6,0.004739336492890996
Control,4,7,False,False,Small Tufted grass/sedge,0,0.002369668246445498
Control,4,7,False,False,Small Tufted grass/sedge,3,0.004739336492890996
Control,4,7,False,False,Small Tufted grass/sedge,6,0.002369668246445498
Control,4,8,False,False,Climber,0,0.003278688524590164
Control,4,8,False,False,Climber,3,0.0
Control,4,8,False,False,Climber,6,0.0
Control,4,8,False,False,Large Forb/Herb,0,0.2721311475409836
Control,4,8,False,False,Large Forb/Herb,3,0.2754098360655738
Control,4,8,False,False,Large Forb/Herb,6,0.3344262295081967
Control,4,8,False,False,Medium Forb/Herb,0,0.013114754098360656
Control,4,8,False,False,Medium Forb/Herb,3,0.013114754098360656
Control,4,8,False,False,Medium Forb/Herb,6,0.006557377049180328
Control,4,8,False,False,Medium Non-tufted grass/sedge,0,0.003278688524590164
Control,4,8,False,False,Medium Non-tufted grass/sedge,3,0.003278688524590164
Control,4,8,False,False,Medium Non-tufted grass/sedge,6,0.006557377049180328
Control,4,8,False,False,Medium Tufted grass/sedge,0,0.006557377049180328
Control,4,8,False,False,Medium Tufted grass/sedge,3,0.006557377049180328
Control,4,8,False,False,Medium Tufted grass/sedge,6,0.0
Control,4,8,False,False,Non-tufted Ground Fern,0,0.0
Control,4,8,False,False,Non-tufted Ground Fern,3,0.003278688524590164
Control,4,8,False,False,Non-tufted Ground Fern,6,0.0
Control,4,8,False,False,Prostrate or Mat-forming Forb/Herb,0,0.006557377049180328
Control,4,8,False,False,Prostrate or Mat-forming Forb/Herb,3,0.009836065573770493
Control,4,8,False,False,Prostrate or Mat-forming Forb/Herb,6,0.009836065573770493
Control,4,8,False,False,Small Non-tufted grass/sedge,0,0.003278688524590164
Control,4,8,False,False,Small Non-tufted grass/sedge,3,0.006557377049180328
Control,4,8,False,False,Small Non-tufted grass/sedge,6,0.0
Control,4,8,False,False,Small Tufted grass/sedge,0,0.006557377049180328
Control,4,8,False,False,Small Tufted grass/sedge,3,0.006557377049180328
Control,4,8,False,False,Small Tufted grass/sedge,6,0.003278688524590164
Control,4,9,False,True,Climber,0,0.0
Control,4,9,False,True,Climber,3,0.005952380952380952
Control,4,9,False,True,Climber,6,0.0
Control,4,9,False,True,Large Forb/Herb,0,0.25595238095238093
Control,4,9,False,True,Large Forb/Herb,3,0.49404761904761907
Control,4,9,False,True,Large Forb/Herb,6,0.005952380952380952
Control,4,9,False,True,Medium Forb/Herb,0,0.005952380952380952
Control,4,9,False,True,Medium Forb/Herb,3,0.07738095238095238
Control,4,9,False,True,Medium Forb/Herb,6,0.03571428571428571
Control,4,9,False,True,Medium Non-tufted grass/sedge,0,0.0
Control,4,9,False,True,Medium Non-tufted grass/sedge,3,0.017857142857142856
Control,4,9,False,True,Medium Non-tufted grass/sedge,6,0.005952380952380952
Control,4,9,False,True,Medium Tufted grass/sedge,0,0.011904761904761904
Control,4,9,False,True,Medium Tufted grass/sedge,3,0.011904761904761904
Control,4,9,False,True,Medium Tufted grass/sedge,6,0.0
Control,4,9,False,True,Prostrate or Mat-forming Forb/Herb,0,0.0
Control,4,9,False,True,Prostrate or Mat-forming Forb/Herb,3,0.023809523809523808
Control,4,9,False,True,Prostrate or Mat-forming Forb/Herb,6,0.005952380952380952
Control,4,9,False,True,Small Non-tufted grass/sedge,0,0.0
Control,4,9,False,True,Small Non-tufted grass/sedge,3,0.005952380952380952
Control,4,9,False,True,Small Non-tufted grass/sedge,6,0.0
Control,4,9,False,True,Small Tufted grass/sedge,0,0.005952380952380952
Control,4,9,False,True,Small Tufted grass/sedge,3,0.011904761904761904
Control,4,9,False,True,Small Tufted grass/sedge,6,0.017857142857142856
Control,4,10,False,True,Climber,0,0.0
Control,4,10,False,True,Climber,3,0.0
Control,4,10,False,True,Climber,6,0.003355704697986577
Control,4,10,False,True,Large Forb/Herb,0,0.1476510067114094
Control,4,10,False,True,Large Forb/Herb,3,0.25838926174496646
Control,4,10,False,True,Large Forb/Herb,6,0.2684563758389262
Control,4,10,False,True,Medium Forb/Herb,0,0.016778523489932886
Control,4,10,False,True,Medium Forb/Herb,3,0.03691275167785235
Control,4,10,False,True,Medium Forb/Herb,6,0.010067114093959731
Control,4,10,False,True,Medium Non-tufted grass/sedge,0,0.003355704697986577
Control,4,10,False,True,Medium Non-tufted grass/sedge,3,0.13758389261744966
Control,4,10,False,True,Medium Non-tufted grass/sedge,6,0.003355704697986577
Control,4,10,False,True,Medium Tufted grass/sedge,0,0.006711409395973154
Control,4,10,False,True,Medium Tufted grass/sedge,3,0.006711409395973154
Control,4,10,False,True,Medium Tufted grass/sedge,6,0.0
Control,4,10,False,True,Prostrate or Mat-forming Forb/Herb,0,0.003355704697986577
Control,4,10,False,True,Prostrate or Mat-forming Forb/Herb,3,0.0436241610738255
Control,4,10,False,True,Prostrate or Mat-forming Forb/Herb,6,0.010067114093959731
Control,4,10,False,True,Small Non-tufted grass/sedge,0,0.003355704697986577
Control,4,10,False,True,Small Non-tufted grass/sedge,3,0.013422818791946308
Control,4,10,False,True,Small Non-tufted grass/sedge,6,0.0
Control,4,10,False,True,Small Tufted grass/sedge,0,0.003355704697986577
Control,4,10,False,True,Small Tufted grass/sedge,3,0.016778523489932886
Control,4,10,False,True,Small Tufted grass/sedge,6,0.006711409395973154
Control,4,11,False,True,Climber,0,0.007462686567164179
Control,4,11,False,True,Climber,3,0.0
Control,4,11,False,True,Climber,6,0.0
Control,4,11,False,True,Large Forb/Herb,0,0.23507462686567165
Control,4,11,False,True,Large Forb/Herb,3,0.3917910447761194
Control,4,11,False,True,Large Forb/Herb,6,0.16044776119402984
Control,4,11,False,True,Medium Forb/Herb,0,0.007462686567164179
Control,4,11,False,True,Medium Forb/Herb,3,0.041044776119402986
Control,4,11,False,True,Medium Forb/Herb,6,0.011194029850746268
Control,4,11,False,True,Medium Non-tufted grass/sedge,0,0.0037313432835820895
Control,4,11,False,True,Medium Non-tufted grass/sedge,3,0.011194029850746268
Control,4,11,False,True,Medium Non-tufted grass/sedge,6,0.0037313432835820895
